"type","sim_ind","est","ci_low","ci_upp","sig","num_clusters"
"full",8,0.45023636985888,0.436724066534266,0.464195456690925,0.43,30
"full",8,1.97160468701806,1.913740636558,2.02960002308387,0.72,30
"full",8,0.662640126915133,0.629126131323148,0.685439644203174,0.07,30
"full",8,0.789530487043294,0.762870929953102,0.814117773869396,0.94,30
"full",8,0.698721500108576,0.673148046433178,0.72505224467969,0.56,30
"full",8,0.00142753872244711,0.00138191438702844,0.00148544073492127,0.68,30
"full",8,0.000649858237150787,0.000621519948799087,0.000675363827463884,0.53,30
"full",8,0.477997388566785,0.461830158535721,0.494372288035883,0.82,30
"full",8,1.98550581737007,1.90270073644602,2.05857869992821,0.6,30
"full",8,0.00242084576307211,0.00235070704442338,0.00250069811607693,0.42,30
"clst",8,0.424858153278324,0.370477853299434,0.487960507843764,0.42,30
"clst",8,1.90834521357581,1.66386849261604,2.23816815994512,0.67,30
"clst",8,0.647612416906012,0.54356543439426,0.743484030602068,0.82,30
"clst",8,0.833798164514241,0.710297996087376,0.971798857272904,0.56,30
"clst",8,0.664768838213566,0.566334930987495,0.759316067631881,0.45,30
"clst",8,0.00140380979901391,0.001212826682235,0.00159443482354832,0.84,30
"clst",8,0.000650888553136036,0.000565234835115492,0.000736886675405955,0.97,30
"clst",8,0.540880242482955,0.45559626481194,0.605446407071516,0.1,30
"clst",8,1.76122511160612,1.52937072762037,2.04209179577315,0.08,30
"clst",8,0.00227893509928943,0.00199140781165294,0.00271215995636045,0.47,30
"rndm",8,0.396740523519748,0.338405689959363,0.472166415543813,0.11,30
"rndm",8,1.96359357943077,1.63741718002231,2.18836817798718,0.96,30
"rndm",8,0.761555329700854,0.650063206213445,0.863491364885193,0.08,30
"rndm",8,0.82775982604747,0.714268720186952,0.939525535007744,0.56,30
"rndm",8,0.629168161052195,0.519082220882982,0.729395668002595,0.19,30
"rndm",8,0.00145710831692622,0.00126025644979351,0.00172002139131112,0.79,30
"rndm",8,0.000699286245321903,0.000599798338427106,0.000809869083175712,0.33,30
"rndm",8,0.527647123773416,0.463741159278315,0.613150637648939,0.28,30
"rndm",8,1.85598094299591,1.54179146194834,2.12309966934829,0.35,30
"rndm",8,0.00246536879054605,0.00206167402153153,0.00280690483007281,0.79,30
