"type","sim_ind","est","ci_low","ci_upp"
"rndm",34,0.149704360784617,0.145644923553688,0.154525479019008
"rndm",34,0.391211543343763,0.376801069488904,0.403882578202959
"rndm",34,0.500982402697425,0.487364621965491,0.517602441847573
"rndm",34,0.0930912264607059,0.0903635925563649,0.0957086939881284
"rndm",34,0.548614186019416,0.530931519917262,0.565778188022828
"rndm",34,0.0206049122704928,0.0199201648516813,0.0214610196900313
"rndm",34,0.425349193898132,0.410929140300308,0.436194924995195
"rndm",34,0.227061448212811,0.220262606672283,0.235821222683274
"rndm",34,0.0403102855458578,0.0387132245518963,0.0416450288701289
"rndm",34,2.64398928999037,2.55590977024605,2.74494445380488
"clst",34,0.173991805922585,0.145076021864783,0.201724911870217
"clst",34,0.3667213087094,0.325223648989917,0.418699460234439
"clst",34,0.45887222007677,0.391601412699474,0.54606824230308
"clst",34,0.0878340652278156,0.0749426575750847,0.10173806603239
"clst",34,0.538138025074699,0.466983130781522,0.620120097791227
"clst",34,0.0180470894708565,0.0156898370050062,0.0204231733442068
"clst",34,0.39548576151862,0.350278551601755,0.444658941052162
"clst",34,0.207324564132411,0.175757933925911,0.229937695715222
"clst",34,0.0358556879006189,0.0306818696139725,0.0433860451224283
"clst",34,2.81570630641904,2.41685807685143,3.26255805929107
"rndm",34,0.151839157991137,0.130359719869322,0.177101497903513
"rndm",34,0.351400068988591,0.294155964171102,0.417039340621555
"rndm",34,0.510512946680153,0.4357796575945,0.585230890812837
"rndm",34,0.0842213338323499,0.070191114681588,0.0970094991809298
"rndm",34,0.473062091835618,0.408329089992357,0.547912741970167
"rndm",34,0.0205183759860325,0.0177313156972647,0.0240975489693368
"rndm",34,0.380782810537609,0.32965726459583,0.452928765048925
"rndm",34,0.239877916835196,0.203734168539934,0.278562012886498
"rndm",34,0.0389496189522579,0.0341396308351877,0.0444655789006576
"rndm",34,2.80798260224076,2.31808082989201,3.21049426964489
