"type","sim_ind","est","ci_low","ci_upp"
"rndm",28,0.0205177768182314,0.0198931538339427,0.0211354918852548
"rndm",28,1.60991710737565,1.56119344164223,1.6599371415577
"rndm",28,0.866421808269009,0.836857856442122,0.892477759870155
"rndm",28,0.0946512097387828,0.0913895305665336,0.0974667860442991
"rndm",28,0.22786335115228,0.221367067572348,0.235317945050607
"rndm",28,0.158461751696026,0.153403732881482,0.162919362050432
"rndm",28,0.77708846070717,0.752973581155157,0.801056306097735
"rndm",28,0.875253560385985,0.84845012096299,0.901779403074463
"rndm",28,0.0903671105322357,0.0871041469447062,0.092840034945501
"rndm",28,0.260796676107255,0.251857728059548,0.270198441104896
"clst",28,0.0209543677154192,0.0180277078779294,0.0245044539003145
"clst",28,1.64354595620946,1.45387609533152,1.90639302970391
"clst",28,0.83057345039426,0.697400503372587,0.957926426390567
"clst",28,0.0856624513475735,0.0753048650630657,0.0972233820280349
"clst",28,0.235848068749059,0.206880128361657,0.264771004450899
"clst",28,0.143631768515681,0.122801741537199,0.164651524954019
"clst",28,0.745591327212539,0.616042540384447,0.865870846735983
"clst",28,0.871638047496619,0.752721556257711,1.01828064775473
"clst",28,0.0958796531798095,0.0820512551036137,0.110597943058733
"clst",28,0.263382563328588,0.233687755916355,0.299639328522712
"rndm",28,0.0177307747693557,0.0151639675113954,0.0201160499625049
"rndm",28,1.40105116305666,1.21377437802013,1.65633255557421
"rndm",28,0.891819400432934,0.76621752938149,1.02225089693919
"rndm",28,0.104870042606409,0.0888490165371554,0.117944271416673
"rndm",28,0.232692420429248,0.191182958360746,0.279085534447977
"rndm",28,0.16156083680793,0.139960561462323,0.183761666554478
"rndm",28,0.805746079853001,0.714209453522909,0.944179930138744
"rndm",28,0.990356414246306,0.84646402378617,1.1435533206982
"rndm",28,0.0949097033428175,0.0819114321707129,0.110776541231288
"rndm",28,0.239666226788198,0.212352779759327,0.278430573097141
