"type","sim_ind","est","ci_low","ci_upp","sig"
"full",99,0.687643176424926,0.666041763402085,0.708918034064268,0.1
"full",99,0.0439936316551559,0.0424756942835196,0.0454845464948325,0.7
"full",99,0.0109068411789884,0.0104988988118692,0.0112791154170737,0.62
"full",99,0.0159866057013021,0.0154632682555274,0.0165064138591594,0.88
"full",99,0.252370413364162,0.243844150921754,0.262391681994342,0.43
"full",99,0.0125810785964996,0.0121246772915657,0.0129828198888,0.11
"full",99,0.201988976135245,0.195638893704303,0.208661972497517,0.77
"full",99,0.194099900025714,0.187477978738822,0.200846016746101,0.87
"full",99,0.508604123233077,0.491490942174712,0.524985808960421,0.3
"full",99,1.33809417569713,1.28975508085607,1.38139315794843,0.24
"clst",99,0.606176100256009,0.516242048476679,0.687671004161361,0.17
"clst",99,0.0433494555142518,0.037553709651128,0.0516146472516138,0.85
"clst",99,0.0109624147218099,0.00929562571061572,0.0126896028458869,0.96
"clst",99,0.0160031757909749,0.0131861434011364,0.0185249953328358,0.99
"clst",99,0.239852232421482,0.197672899783235,0.285551808403655,0.55
"clst",99,0.010934854742903,0.00916925560168997,0.0132389660421418,0.14
"clst",99,0.181865952416736,0.154408962283273,0.214274022310175,0.24
"clst",99,0.194076139326131,0.163296010911794,0.22025106905175,1
"clst",99,0.494101546716246,0.411509810252829,0.570929607524788,0.72
"clst",99,1.37634567597076,1.13011154743459,1.64729662206912,0.73
"rndm",99,0.73198541017004,0.62608980004434,0.858251301672922,0.38
"rndm",99,0.0448108348318493,0.0382927915482303,0.0533231508685625,0.85
"rndm",99,0.0116563720853976,0.0100229445279135,0.0140863564848333,0.39
"rndm",99,0.0162732742914501,0.0134223197595442,0.0194770312508693,0.82
"rndm",99,0.2667791511654,0.216325817491675,0.311811466308211,0.43
"rndm",99,0.0132430353745905,0.0111951501465308,0.0154967521923715,0.55
"rndm",99,0.188459089648619,0.164262371096872,0.227906398431902,0.41
"rndm",99,0.189582022550996,0.157879945239598,0.219164718779058,0.81
"rndm",99,0.562799378149323,0.47984525593841,0.62810384457565,0.24
"rndm",99,1.19501782527505,1.01091749725561,1.40329059032657,0.23
