"type","sim_ind","est","ci_low","ci_upp"
"rndm",15,0.335183793030461,0.325247666958601,0.34568826168674
"rndm",15,0.18972427505987,0.18429523168737,0.195849953993229
"rndm",15,0.0189411332970228,0.0183500109109042,0.0196657655128659
"rndm",15,0.0156028266464959,0.0149737376241828,0.0160857366723176
"rndm",15,2.68350828755024,2.60201934014716,2.76539563014577
"rndm",15,2.47486447467441,2.40896520750518,2.55187748162115
"rndm",15,1.12167245108725,1.08957293655674,1.16384213506331
"rndm",15,0.902992140454844,0.871642518649295,0.934254788726674
"rndm",15,0.000272478572977781,0.000264084459026283,0.000279536622138459
"rndm",15,0.000946407981542146,0.000912252077417308,0.000973536818593131
"clst",15,0.362103674358493,0.300220565401721,0.428412155459292
"clst",15,0.174911922114366,0.147185073938672,0.202715840942824
"clst",15,0.0193209622043878,0.0161481171778821,0.0222051867275322
"clst",15,0.0156537663682571,0.0137972231399491,0.0180247990215526
"clst",15,2.60120526376827,2.23033191833849,3.02515298299872
"clst",15,2.32326945191521,2.06086585462742,2.61707078766346
"clst",15,1.0204199892778,0.86287127996098,1.1729678117956
"clst",15,0.83755822923668,0.726930691689912,0.962797728624283
"clst",15,0.000286600890459322,0.000244814984854401,0.000332808083010299
"clst",15,0.000889098853171308,0.000769230646433646,0.00101914399582774
"rndm",15,0.391749222044685,0.34719519283545,0.460977050449974
"rndm",15,0.187881059417694,0.161915612824087,0.215185939443782
"rndm",15,0.0191002838733958,0.0162101208398677,0.0219617081196072
"rndm",15,0.0156475289701815,0.0131053436660371,0.0183344125234026
"rndm",15,2.95666644392725,2.49310184251878,3.42059037387082
"rndm",15,2.28006057287647,2.00831059888572,2.64079651077849
"rndm",15,1.24066840501198,1.06558250021371,1.42631855631514
"rndm",15,0.873122443968041,0.772632740318172,0.986606660574573
"rndm",15,0.000311007197675363,0.00026410177077221,0.000373254400296412
"rndm",15,0.000916502526206737,0.000798007481921453,0.00104779379499947
