"type","sim_ind","est","ci_low","ci_upp","sig"
"full",49,0.00765816170251466,0.00739788033291072,0.00794442306338275,0.56
"full",49,0.300993780679443,0.289253967581955,0.311826599673138,0.73
"full",49,0.454844232943298,0.438050589015491,0.472419711549795,0.25
"full",49,0.00728353230250846,0.00708229705162919,0.00758426646698407,0.8
"full",49,0.080326855084982,0.0771551946093197,0.0831148281382769,0.45
"full",49,0.0907017368047006,0.0869925675809355,0.0934021105973319,0.18
"full",49,0.0334306034741389,0.0324782925065134,0.0346907743957997,0.69
"full",49,0.11203541230449,0.107105379251091,0.114958379043723,0.44
"full",49,0.798041841496187,0.771728212420332,0.831469149543438,0.64
"full",49,0.282933103770633,0.272252006588942,0.29243205165821,0.29
"clst",49,0.00668519919967384,0.0058691535682101,0.0079699888151238,0.12
"clst",49,0.327920434608768,0.270606260563408,0.382178310992062,0.34
"clst",49,0.406824671306141,0.338521583930716,0.47746282221038,0.18
"clst",49,0.00690244577423119,0.0059957208968413,0.00815708782133118,0.49
"clst",49,0.077240908476119,0.0661337529390939,0.0884562720353675,0.61
"clst",49,0.0836799671458952,0.0704485466587864,0.0984454190708381,0.34
"clst",49,0.0277438167018335,0.0231770075291861,0.0320415974675046,0.02
"clst",49,0.123155477642113,0.104340626226545,0.140110298258769,0.23
"clst",49,0.869330971515053,0.743208234280261,1.04908135177852,0.32
"clst",49,0.258818158815928,0.213832637062786,0.303509038033364,0.34
"rndm",49,0.0071496062093824,0.00597973384206304,0.00844997224051452,0.41
"rndm",49,0.339243923979385,0.297363403239011,0.392781482896458,0.18
"rndm",49,0.469115631988043,0.403518885229507,0.560294098342708,0.79
"rndm",49,0.00680362106945733,0.00566037222797683,0.00813487198777733,0.48
"rndm",49,0.0840911052037852,0.0702603103202706,0.099178498806099,0.66
"rndm",49,0.0988836591894942,0.0827020002205838,0.119393749252763,0.36
"rndm",49,0.0291403327361911,0.0244301693652103,0.0344969442105927,0.13
"rndm",49,0.11238415833919,0.0968454684711218,0.130878570865779,0.96
"rndm",49,0.919607728968723,0.773658420203749,1.05858500813245,0.06
"rndm",49,0.289342393355895,0.246367216920357,0.331973323499903,0.76
