"type","sim_ind","est","ci_low","ci_upp","sig"
"full",18,0.167503504520569,0.161805193849759,0.172933453154176,0.99
"full",18,0.200258034680373,0.193251543636971,0.205661871466586,0.02
"full",18,2.35800194087763,2.27424721880175,2.44356652383492,0.6
"full",18,0.0277550659327348,0.0267991640770818,0.0287006295313206,0.69
"full",18,2.81309530574732,2.71724369323158,2.90278798757963,0.69
"full",18,1.58148955673955,1.52035650313221,1.64611051331403,0.34
"full",18,0.045159116263366,0.0436762278515992,0.0466572842533706,0.26
"full",18,1.83737451586241,1.76752871390517,1.89669065034271,0.78
"full",18,0.396037494338528,0.381796944406826,0.408789015145635,0.25
"full",18,1.41679831962633,1.36908455169723,1.46704093189564,0.2
"clst",18,0.168386939174748,0.133884413107063,0.197957861312554,0.98
"clst",18,0.174761211824342,0.143060668655945,0.20081095986322,0.12
"clst",18,2.37581090702415,1.94095931998027,2.77355312353165,0.94
"clst",18,0.0244184414331017,0.0202754182125377,0.0306335133533303,0.15
"clst",18,2.88929089541732,2.3973112320187,3.46977533211658,0.83
"clst",18,1.60161177414117,1.30465217824587,1.84525281746112,0.94
"clst",18,0.0471579362954889,0.0403706556500295,0.055649389491116,0.63
"clst",18,1.95662243925186,1.681778640498,2.37882170606852,0.55
"clst",18,0.415145636404677,0.353479307993407,0.480561217030584,0.58
"clst",18,1.25815929582241,1.03393400320113,1.49957634647072,0.17
"rndm",18,0.168833511906605,0.141582933480385,0.201364391615685,0.97
"rndm",18,0.228082100013301,0.193284008058095,0.266523922973548,0.16
"rndm",18,2.24270499649806,1.8771095152153,2.67248559935712,0.64
"rndm",18,0.0253471644897904,0.0212261283535485,0.0308502619799692,0.29
"rndm",18,3.07644608373187,2.5999591619503,3.64603443005762,0.31
"rndm",18,1.40221981091526,1.15035919073207,1.6500673418912,0.22
"rndm",18,0.0411731052348841,0.0347930825716772,0.0484234960088856,0.29
"rndm",18,1.87847838437514,1.57292793914208,2.19695530134739,0.77
"rndm",18,0.466926821928734,0.37930787175373,0.548281340151914,0.1
"rndm",18,1.50559617826184,1.24066613965395,1.87519592387995,0.45
