"type","sim_ind","est","ci_low","ci_upp","sig"
"full",81,0.844031504252855,0.819537110423939,0.870417028478994,0.05
"full",81,5.20763164027604,5.09029450905291,5.39344891025227,0.28
"full",81,0.757196216998644,0.729065453845774,0.787290482577018,0.94
"full",81,2.82404400616198,2.744933469691,2.92072493155705,0.89
"full",81,1.8153950218574,1.7683500128753,1.8878933884312,0.51
"full",81,0.010269133143385,0.00988399587927288,0.0106629139296569,0.79
"full",81,1.0184552657994,0.981402275714608,1.05889236293712,0.67
"full",81,0.0658947149387274,0.0638181450626334,0.0676385606074971,0.54
"full",81,0.0139753595673836,0.0134427522507878,0.0144892179552879,0.69
"full",81,0.210923605556965,0.202915109320445,0.217375112162648,0.76
"clst",81,0.66283958120332,0.563956760671797,0.777003320501142,0.01
"clst",81,6.26364141614561,5.22699562423418,7.37913687887926,0.03
"clst",81,0.78976034209795,0.671799505377316,0.930272794405199,0.64
"clst",81,2.96882055547317,2.58212221621628,3.45083046108081,0.54
"clst",81,1.70241259731258,1.44210301492164,1.99431088895896,0.38
"clst",81,0.011647862203809,0.00991187106631279,0.0132931902822713,0.1
"clst",81,1.05696767105611,0.881912216094108,1.28879387678872,0.64
"clst",81,0.0731105327585701,0.0589111001939442,0.0839372796686154,0.29
"clst",81,0.0128693238738179,0.0105467130234379,0.0154150467656326,0.32
"clst",81,0.212620406356398,0.181535184585369,0.251229271046723,0.93
"rndm",81,0.819266348794886,0.721716101889467,0.969482579967295,0.75
"rndm",81,5.3387427854268,4.34159206808885,6.19103722152721,0.75
"rndm",81,0.797496542929633,0.683217306031289,0.941455043771175,0.6
"rndm",81,2.92712527754077,2.49150344833834,3.43290439096483,0.72
"rndm",81,1.84392830314258,1.61765103238064,2.14702279348013,0.9
"rndm",81,0.0113683568285804,0.00949932272536371,0.0134179677434915,0.23
"rndm",81,1.11997520891987,0.984799464279719,1.32100568416979,0.18
"rndm",81,0.0682600315826661,0.0580252264589051,0.0808677009021355,0.76
"rndm",81,0.013565325770271,0.0116356426033221,0.0155763458369697,0.75
"rndm",81,0.219769546648006,0.182252131883848,0.252388355401349,0.65
