"type","sim_ind","est","ci_low","ci_upp","sig"
"full",70,0.000674293010700316,0.000646461151723951,0.000694291818572956,0.41
"full",70,0.481362767073342,0.457267621503223,0.500910555699891,0.83
"full",70,2.55199935872549,2.45751343821088,2.63499950487725,0.34
"full",70,0.00542682900968997,0.00525040414235836,0.00561284347130574,0.94
"full",70,0.595079506403773,0.574487321180079,0.614028651320676,0.08
"full",70,2.2761806625516,2.1967679538036,2.35852814743342,0.11
"full",70,1.01713068878674,0.981465733088505,1.05394935482335,0.72
"full",70,1.35204950972898,1.30276480604159,1.39187797877812,0.09
"full",70,0.266395030762259,0.256817896041229,0.275617579883306,0.84
"full",70,0.00151921881724607,0.00146157054310823,0.00157274506002704,0.03
"clst",70,0.000644411501617443,0.000548345474632535,0.000768229766271546,0.58
"clst",70,0.501981155548339,0.432704476200771,0.580453820253281,0.54
"clst",70,2.61033955395642,2.26733516262346,3.17470271316009,0.79
"clst",70,0.00494235066043512,0.0043273847439216,0.00590521899021261,0.27
"clst",70,0.580592886082366,0.497534982497871,0.66753724960925,0.77
"clst",70,2.72870123053656,2.28849183045241,3.1756485417909,0.03
"clst",70,0.990306475946073,0.815561310096721,1.14063150371213,0.78
"clst",70,1.43132321756345,1.21858545804214,1.6777761594137,0.46
"clst",70,0.238121020333756,0.210985985193033,0.281389219503781,0.18
"clst",70,0.00121218875452835,0.00103456416710115,0.00139500378378235,0
"rndm",70,0.000590770048598099,0.000521696967456688,0.000684931259154387,0.08
"rndm",70,0.491935284344764,0.425083957840184,0.556936123703721,0.79
"rndm",70,2.94268990126381,2.49028470176035,3.44740056932762,0.09
"rndm",70,0.00496570125445801,0.00429605234806773,0.00567910525810353,0.29
"rndm",70,0.686976853660826,0.558724761431374,0.786427165493528,0.08
"rndm",70,2.32270331612849,1.99567804642495,2.655345121732,0.78
"rndm",70,1.01812818336565,0.874300705570536,1.17048218048381,0.99
"rndm",70,1.21117465897763,1.06127927341194,1.42801541379509,0.09
"rndm",70,0.244798309544948,0.208634991478119,0.280312641381582,0.27
"rndm",70,0.00146697779361906,0.00128093329188448,0.0017384268315708,0.68
