"type","sim_ind","est","ci_low","ci_upp","sig"
"full",100,0.0875310382269737,0.0848103452493747,0.0903456156647209,0.55
"full",100,0.0265018587703522,0.0255342482070895,0.0273032499968066,0.43
"full",100,0.0298310763044669,0.0288995336488867,0.030708784659645,0.31
"full",100,0.167901847553971,0.162630153442564,0.173747233997519,0.44
"full",100,0.861812583164526,0.831260151836667,0.886835972779253,0.69
"full",100,0.177023517873223,0.170498970370607,0.182304661105846,0.48
"full",100,0.247317654903254,0.236456438190322,0.255463370073704,0.92
"full",100,2.50583684480978,2.42347117850729,2.58426959453396,0.42
"full",100,1.49074898430275,1.44136974956679,1.56235770618215,0.8
"full",100,0.110752302463781,0.107333004834457,0.113801188880258,0.85
"clst",100,0.0850476864240741,0.0713457356916901,0.103595981619593,0.75
"clst",100,0.0292905106559128,0.0249061536266885,0.0342588749063084,0.25
"clst",100,0.0314110282069269,0.0261186463128478,0.037298593754777,0.58
"clst",100,0.168294904205041,0.14806981549747,0.193978684765414,0.98
"clst",100,0.840272321932608,0.707140852107138,0.996803335479631,0.71
"clst",100,0.202991963336625,0.171069786455035,0.238825362503587,0.09
"clst",100,0.252022335101925,0.213967024645409,0.29438196113269,0.83
"clst",100,2.32308114500072,2.03446156118381,2.67572227805104,0.35
"clst",100,1.41023505480328,1.19804600786032,1.6733557761255,0.47
"clst",100,0.109390656483909,0.0933214118255177,0.125385804275092,0.9
"rndm",100,0.079236095483587,0.0671072676337436,0.0920168359767918,0.27
"rndm",100,0.0267128850222633,0.0216660676586339,0.0309143023517608,0.88
"rndm",100,0.0280179930954378,0.0238183719440942,0.0317429995698323,0.32
"rndm",100,0.18261756286466,0.153321349287195,0.206942764483815,0.27
"rndm",100,0.874036986653063,0.742057646820318,1.05207319269588,0.88
"rndm",100,0.188515811968866,0.159088933003071,0.212914616247639,0.42
"rndm",100,0.25528460713617,0.21576136349924,0.294909268594882,0.7
"rndm",100,2.57558089214963,2.17833621880802,2.94585808131056,0.7
"rndm",100,1.45983238717863,1.24590060715694,1.74259508618172,0.84
"rndm",100,0.112561569204578,0.0965431420784271,0.131538405923206,0.92
