"type","sim_ind","est","ci_low","ci_upp"
"rndm",23,1.83316053182555,1.77608929903891,1.89463536100738
"rndm",23,0.00847101474471466,0.0081301091704355,0.00877976794839463
"rndm",23,0.0306570721727533,0.0295073777293427,0.0315837122662626
"rndm",23,0.0100874323742383,0.00969577609577479,0.0104112423363363
"rndm",23,0.253458564620627,0.243781095020308,0.262478731325378
"rndm",23,0.678609955793556,0.652531734127305,0.702425824828934
"rndm",23,0.0123481326424307,0.011847696046762,0.0128803544154
"rndm",23,0.634055860157149,0.60922330245329,0.658042531355407
"rndm",23,1.6150424536617,1.56466942777128,1.66195648582539
"rndm",23,0.0791147402024336,0.0766386534506631,0.0816437953365879
"clst",23,1.63295005755401,1.40778225799454,1.85674076051963
"clst",23,0.00827279065408539,0.00694188121443588,0.00933237452778163
"clst",23,0.0329119019486777,0.0280608046293733,0.0375080057591454
"clst",23,0.0103986461029233,0.00882942077611958,0.0119336330695174
"clst",23,0.251559584756028,0.218574770337958,0.292873856113431
"clst",23,0.786711322855449,0.684786661504556,0.915833401030876
"clst",23,0.0130620280831696,0.0110107439982757,0.0146795085787692
"clst",23,0.635370778314952,0.538490506998419,0.744677839207988
"clst",23,1.51727449760503,1.30788092245569,1.74095889260444
"clst",23,0.0707056985798866,0.0610798814126822,0.0814132180898519
"rndm",23,1.77329344099944,1.46513510474215,2.01819440671326
"rndm",23,0.00778398487299106,0.0066679814381921,0.00899085147306428
"rndm",23,0.0306691132399603,0.0262000612431263,0.0357941844965101
"rndm",23,0.0101549488412075,0.00880800546389733,0.0115211490625534
"rndm",23,0.263533190629481,0.215708566585288,0.315317920938242
"rndm",23,0.725414671757363,0.614314176052591,0.869867149666725
"rndm",23,0.012072273201943,0.0103318141214864,0.0141324522488253
"rndm",23,0.717686844569814,0.616726873859417,0.838832518014413
"rndm",23,1.53037377834516,1.32610799093367,1.74797677023366
"rndm",23,0.0784236016922455,0.0648620727947065,0.0903715276894814
