"type","sim_ind","est","ci_low","ci_upp","sig"
"full",72,0.341378870373552,0.330995864282886,0.350740385414185,0.78
"full",72,4.83084129960163,4.68332428618752,4.98420869264279,0.51
"full",72,0.139908698203944,0.135976228281549,0.143762358810619,0.48
"full",72,0.452689329828359,0.435974542288461,0.469406832222563,0.75
"full",72,0.0185378899001398,0.0178163979618469,0.0191768190530861,0.34
"full",72,0.168148632748291,0.162828448650866,0.174274480880169,0.13
"full",72,0.320859587284633,0.311145791929453,0.331855815099649,0.31
"full",72,0.403742246942933,0.389641125626241,0.415168987793169,0.02
"full",72,0.612522947242738,0.588069336410239,0.632889857908847,0.35
"full",72,0.159241881677708,0.154122311912725,0.164159217921817,0.64
"clst",72,0.330096373770059,0.282348635536124,0.375026177076616,0.58
"clst",72,4.1287411546821,3.49712422377112,4.81768134401159,0.05
"clst",72,0.133171602175487,0.114856682739856,0.153454898781761,0.56
"clst",72,0.43847682567935,0.364727469704706,0.513092163080748,0.69
"clst",72,0.0181551540098224,0.0153910023995811,0.0219039958049553,0.88
"clst",72,0.153503022071059,0.128120023841208,0.178013654253907,0.23
"clst",72,0.297753905108623,0.257927905094022,0.346047634177261,0.24
"clst",72,0.337110929643618,0.287119345467253,0.390740419256177,0.05
"clst",72,0.671000262701265,0.586426231829224,0.786258152210208,0.19
"clst",72,0.18789881287935,0.15982583102579,0.214979830341648,0.03
"rndm",72,0.343168495635062,0.299555930327097,0.396274149244043,0.93
"rndm",72,4.41142267759633,3.78796767947168,5.00340977196045,0.3
"rndm",72,0.145281206987208,0.123396752679954,0.171815659253874,0.61
"rndm",72,0.450958456294924,0.382871005405277,0.520261197239649,0.98
"rndm",72,0.0204821998185401,0.0173657860029198,0.0242808465594352,0.27
"rndm",72,0.182535284840712,0.153530097450691,0.214414905765736,0.34
"rndm",72,0.330923284717966,0.28243489520376,0.386351668657538,0.67
"rndm",72,0.446358703442255,0.385297621291712,0.508929521288944,0.24
"rndm",72,0.610069721167676,0.527876975647997,0.707463110433713,0.96
"rndm",72,0.180017629491759,0.15292257523819,0.203526965530408,0.14
