"type","sim_ind","est","ci_low","ci_upp","sig"
"full",90,0.247184949490768,0.237548985067457,0.255189171832572,0.82
"full",90,1.25049730625464,1.21286274579712,1.28546474919281,0.59
"full",90,0.339973251038797,0.328027977937619,0.351092003917632,0.93
"full",90,0.976153696433031,0.946836433997282,1.0068225352119,0.88
"full",90,0.63191043881696,0.612321590614734,0.662175055655737,0.97
"full",90,3.75362202665868,3.65775685899221,3.88158020576505,0.71
"full",90,1.75771494209057,1.69815559244628,1.81460836365354,0.48
"full",90,0.263910753402646,0.25669736428525,0.273313956997397,0.87
"full",90,1.82320873762173,1.77015841459535,1.87901817434925,0.67
"full",90,0.515992255562921,0.500425376913894,0.536791472716518,0.04
"clst",90,0.227559373195957,0.194098325649068,0.269006689041741,0.3
"clst",90,1.22940562193173,1.00224843889874,1.41136024165246,0.9
"clst",90,0.335572294734381,0.28922012333016,0.39788241677469,0.84
"clst",90,1.0161028057988,0.82683383801457,1.17696985099092,0.59
"clst",90,0.61587793013286,0.50512777995664,0.725915628106073,0.73
"clst",90,4.0985422317666,3.43993315294434,4.77184435536199,0.27
"clst",90,1.7352886194593,1.532341824898,2.02316831497671,0.84
"clst",90,0.259979771404791,0.22644969639715,0.298448555367737,0.87
"clst",90,1.75761934548451,1.50997035732696,2.03795236819852,0.58
"clst",90,0.4461434084016,0.382895054439563,0.522404561784254,0.05
"rndm",90,0.223960239012045,0.194285219359824,0.248493125403363,0.21
"rndm",90,1.28800242621088,1.08418398095915,1.47612176034087,0.65
"rndm",90,0.332275143240041,0.285189585447238,0.382705246198195,0.83
"rndm",90,1.04057616601126,0.840013226069646,1.18426910136177,0.5
"rndm",90,0.621613804315791,0.524530097343893,0.737112831024555,0.78
"rndm",90,4.29408850645712,3.57986806959386,5.04818430672562,0.12
"rndm",90,1.87765636065417,1.59456039724486,2.192674502908,0.39
"rndm",90,0.254190167982463,0.218067685367464,0.293937377796311,0.6
"rndm",90,1.67349573094491,1.43496094996321,1.90530609793008,0.27
"rndm",90,0.562013851769933,0.474685767904019,0.649841294325326,0.31
