"type","sim_ind","est","ci_low","ci_upp","sig"
"full",23,3.01442913944179,2.92278721875393,3.11724425104848,0.48
"full",23,2.44925347043134,2.35983806032949,2.52225019632777,0.76
"full",23,2.38674594901494,2.2949418494338,2.47978335652889,0.32
"full",23,0.599892050032479,0.576582054415608,0.617790099286699,0.61
"full",23,0.0499440314315361,0.0479622789498201,0.0518688250782651,0.35
"full",23,0.0778100958787122,0.0753459527563606,0.0811915472158214,0.79
"full",23,1.11849323354724,1.07124320177671,1.15150743970897,0.48
"full",23,1.00243371282762,0.973632145091899,1.02797311122629,0.57
"full",23,0.153152423145447,0.147232780132046,0.157314080377666,0.61
"full",23,1.92756131795932,1.87283873760997,2.00028132105314,0.98
"clst",23,2.92441928404322,2.51962342146765,3.47658738055686,0.66
"clst",23,2.53286694520923,2.14085437636158,2.89032805505406,0.66
"clst",23,2.47138706251678,2.05832425008053,2.76979007451238,0.71
"clst",23,0.600720188350295,0.51960681451681,0.684015893397,1
"clst",23,0.0482116313536465,0.03984757979413,0.0546256972041452,0.67
"clst",23,0.0854006821891264,0.0745107985513827,0.0991326096416025,0.2
"clst",23,1.23513236886357,1.07624992213086,1.46095687285895,0.15
"clst",23,0.94857668042396,0.793924727837325,1.09317223106755,0.48
"clst",23,0.158402136806218,0.136170577676684,0.185837335965577,0.68
"clst",23,1.94163991250674,1.63052912769695,2.27185860381085,0.9
"rndm",23,3.22671885081758,2.70845910887357,3.675840308039,0.35
"rndm",23,2.44139722363073,2.05516230336709,2.8976292175407,0.94
"rndm",23,2.22182077725534,1.83148805519799,2.52739920211702,0.37
"rndm",23,0.576109370887584,0.514059401258085,0.679665954348401,0.55
"rndm",23,0.0524052324869658,0.0456000169908787,0.0618315301345453,0.59
"rndm",23,0.0824712320197904,0.0716969138130271,0.09474741780419,0.47
"rndm",23,1.13649543973807,0.959909868205303,1.35868942411198,0.84
"rndm",23,1.0012300930701,0.84672315990058,1.1386720670057,0.98
"rndm",23,0.165022155158131,0.142234254313557,0.190785474594095,0.35
"rndm",23,1.94917144972125,1.63953561039441,2.27606225486285,0.84
