"type","sim_ind","est","ci_low","ci_upp","sig"
"full",22,1.13223381868114,1.0940971386756,1.17428166627374,0.96
"full",22,0.384338094912413,0.370114773828372,0.395537763762637,0.16
"full",22,0.829778658496959,0.803494270616172,0.857726912603023,0.64
"full",22,0.44192400578515,0.428975342270977,0.456860256330452,0.51
"full",22,0.255151805316229,0.24761588248212,0.2638341925353,0.2
"full",22,1.60364386085264,1.54318696101539,1.66503648007293,0.26
"full",22,0.30849356256043,0.299897189734741,0.317031676629323,0.2
"full",22,1.55417818793826,1.50837834134117,1.61738689424917,0.02
"full",22,4.02542588651514,3.90010190356391,4.16484548785516,0.17
"full",22,2.3696108377677,2.28602557884248,2.47064052877071,0.88
"clst",22,1.07501153802598,0.910048252383033,1.25252165695014,0.53
"clst",22,0.369716728823331,0.318684513922119,0.427090149200154,0.6
"clst",22,0.900919225740194,0.774632802357814,1.05579259737891,0.23
"clst",22,0.397641236043788,0.323033623531754,0.456930028195158,0.17
"clst",22,0.225640909899936,0.193394750025859,0.25978355471857,0.13
"clst",22,1.85108657564234,1.54261387064267,2.12897924170545,0.06
"clst",22,0.313594516166383,0.264998644076496,0.358802006325673,0.74
"clst",22,1.76341238133874,1.54230640133307,2.01279556890571,0.17
"clst",22,3.61202105938765,3.02844778176641,4.25515315037948,0.16
"clst",22,2.33076825013127,1.91455889965815,2.68415065756806,0.89
"rndm",22,1.06406293837956,0.893805117273043,1.20036826536795,0.38
"rndm",22,0.311066843538647,0.272255865033462,0.349836634356689,0
"rndm",22,0.850505500798164,0.727697766098233,0.967087305803373,0.78
"rndm",22,0.431974254897699,0.352152415314531,0.499172985285131,0.74
"rndm",22,0.263307345740214,0.229828992132293,0.302140441443999,0.76
"rndm",22,1.62807792624699,1.36256894625209,1.89111773678925,0.84
"rndm",22,0.267021334244906,0.227525986342664,0.301109850845465,0.08
"rndm",22,1.42171976542111,1.19455802779161,1.60043647626809,0.25
"rndm",22,4.10033660784928,3.5322966315351,4.86311725741226,0.75
"rndm",22,2.36836868736267,2.00925926025379,2.70313923056465,1
