"type","sim_ind","est","ci_low","ci_upp"
"rndm",7,0.201919325477314,0.196009694505233,0.207261613529322
"rndm",7,0.862741111165502,0.830343651586313,0.894797476551325
"rndm",7,1.87595710644823,1.80739956956155,1.94119495952442
"rndm",7,0.124304445039574,0.12067930487622,0.128253510446994
"rndm",7,1.58110709573466,1.52703078121973,1.62883720471224
"rndm",7,0.0640540782103871,0.0617240106719111,0.0665307427188955
"rndm",7,0.0715256224070791,0.0689615759409917,0.0737509114396021
"rndm",7,0.256653312992877,0.24910811873814,0.267136214645902
"rndm",7,3.86860860025001,3.74126130426537,4.03282160051753
"rndm",7,0.108504504108037,0.104653402034107,0.111889103384117
"clst",7,0.199226630026611,0.17547237558542,0.23024810904619
"clst",7,0.812910563457297,0.679324143342236,0.942805517911751
"clst",7,2.02887808851527,1.69525956136011,2.31133981792493
"clst",7,0.121600607599215,0.105530360358864,0.138601470736743
"clst",7,1.5478593192983,1.34423487519042,1.76926680403662
"clst",7,0.0674541924469034,0.0578262771325005,0.0763364566482081
"clst",7,0.0772180212214936,0.0667721278195659,0.0912433693220262
"clst",7,0.263925001457424,0.230986430783611,0.300441104440482
"clst",7,3.11806347773872,2.64005524446679,3.54501906103247
"clst",7,0.117715802954015,0.0980516985117962,0.137124500877709
"rndm",7,0.218456998449059,0.184175715199271,0.249525874630023
"rndm",7,0.815956125804314,0.700497334730279,0.971737538365174
"rndm",7,2.12529396882347,1.79623490842033,2.43817720654646
"rndm",7,0.12272033935934,0.10310619902841,0.140214039461772
"rndm",7,1.54172766633794,1.30707505115385,1.78567279037648
"rndm",7,0.061570264023349,0.05263855340864,0.0710605500364723
"rndm",7,0.0721654896413426,0.0618306878477525,0.0854796031888575
"rndm",7,0.263913690997924,0.228340664671822,0.311726096122948
"rndm",7,3.66643484285556,3.17631118818367,4.18058512677035
"rndm",7,0.11536955449163,0.0989280269125484,0.133302996990682
