"type","sim_ind","est","ci_low","ci_upp"
"rndm",31,0.969031889291544,0.929221768510389,1.00640163933922
"rndm",31,0.0703136320790136,0.0681884802910371,0.072666345857469
"rndm",31,0.239499122012998,0.231470958244379,0.246277529650464
"rndm",31,0.351207885375315,0.340870675503548,0.363468025829309
"rndm",31,0.0170544746753798,0.016527032133642,0.0176343785154295
"rndm",31,0.00403713734308027,0.00387795072081986,0.00419813372320245
"rndm",31,0.646261819574457,0.627985639925667,0.667034233404679
"rndm",31,3.22349003037788,3.11359535299224,3.35269960583185
"rndm",31,8.15668115143726,7.92694375986145,8.43342498695118
"rndm",31,0.00308801779533708,0.00298332204998342,0.00318563485668304
"clst",31,0.965217027156026,0.838149843544511,1.11698642133131
"clst",31,0.0670921426500045,0.0554760492259853,0.08093984607853
"clst",31,0.232833065767334,0.196920493783874,0.269965067752018
"clst",31,0.357775120171218,0.307674163343022,0.406770364786207
"clst",31,0.0181312687042018,0.0152822917389737,0.0210676899322462
"clst",31,0.00409586529426874,0.00358099526470942,0.00481560898578015
"clst",31,0.69377432149732,0.588806283338919,0.810855243097358
"clst",31,3.57648813946669,2.97093962005981,4.16003062716474
"clst",31,7.78468864494101,6.73360286442737,9.02469819079901
"clst",31,0.00296534705822096,0.0026237980019877,0.00345691242689055
"rndm",31,0.934181328921524,0.773556770104294,1.03940547235282
"rndm",31,0.0659262820616339,0.0561007856534537,0.0755589350130637
"rndm",31,0.250566885089483,0.221517562669474,0.292443226080941
"rndm",31,0.362794336215666,0.312106079660158,0.414193482224757
"rndm",31,0.0175084731403535,0.0153843259649823,0.0199157986171806
"rndm",31,0.0034855857547554,0.00294467446458541,0.00398567813243912
"rndm",31,0.644615448338838,0.562919928971219,0.768327561945436
"rndm",31,2.83662844489861,2.45300250736821,3.2263977664149
"rndm",31,8.42195740865397,7.41030195186173,9.70262573937308
"rndm",31,0.00330743255259171,0.00283014015216961,0.00386270727456933
