"type","sim_ind","est","ci_low","ci_upp","sig","num_clusters"
"full",27,0.72753271989196,0.704015599270951,0.747231504201387,0.88,36
"full",27,1.92068334082571,1.85195259790066,2.00542516833935,0.79,36
"full",27,0.885310321153374,0.85314583441662,0.913410353980596,0.79,36
"full",27,0.00814354590969142,0.0078940136802011,0.00847559377870026,0.67,36
"full",27,2.15107265143336,2.08712939115114,2.21333509237855,0.83,36
"full",27,0.53764104456215,0.522068738883544,0.55563068677579,0.28,36
"full",27,0.142169899316451,0.137862512959596,0.147052339942108,0.99,36
"full",27,0.26022365196493,0.249895183792019,0.267217843122968,0.85,36
"full",27,2.02070057161294,1.95022149153563,2.07363742230017,0.67,36
"full",27,3.43345618196995,3.31922321416552,3.55346865917927,0.82,36
"clst",27,0.724399238432775,0.613492216345581,0.871463016838288,0.99,36
"clst",27,1.96182961464273,1.74418637600773,2.36204986791951,0.78,36
"clst",27,0.886551536324687,0.736233426668848,1.02170024124057,0.97,36
"clst",27,0.00837065733454522,0.00702239809112198,0.00955973237031282,0.68,36
"clst",27,2.1159417519332,1.70360359524393,2.48186946077284,0.79,36
"clst",27,0.527653335225732,0.448965880982025,0.598370099613923,0.79,36
"clst",27,0.133746705603091,0.11553112794239,0.154919990970407,0.35,36
"clst",27,0.294708274647128,0.255811825468878,0.344337516781094,0.14,36
"clst",27,2.11874679807432,1.78834120994367,2.44032512568789,0.51,36
"clst",27,3.67442316366517,3.0591088826404,4.2167837985318,0.4,36
"rndm",27,0.715974637638582,0.633442851007319,0.835402111253235,0.82,36
"rndm",27,1.90250868109612,1.65322168249614,2.27773566778768,0.87,36
"rndm",27,0.908460079232329,0.795058648298247,1.0093876023165,0.71,36
"rndm",27,0.00797622368119157,0.00675650045524593,0.00918811973326004,0.75,36
"rndm",27,2.15955107162219,1.79792744624247,2.53968040067533,0.93,36
"rndm",27,0.582652658548926,0.494383344326048,0.663252202470131,0.3,36
"rndm",27,0.133994117835195,0.114094339793067,0.148563851291954,0.36,36
"rndm",27,0.287651317977887,0.24311288211991,0.3259381470472,0.19,36
"rndm",27,2.02600182307866,1.70457955098298,2.30305477287722,1,36
"rndm",27,3.75238769262926,3.13766703862891,4.20491116707241,0.19,36
