"type","sim_ind","est","ci_low","ci_upp"
"rndm",1,0.422780085069619,0.409291218568293,0.436400570301842
"rndm",1,0.756983697084721,0.73483291501316,0.784504804931827
"rndm",1,4.94360159464391,4.71483813626485,5.11834315093387
"rndm",1,2.09029921833922,2.01498144448693,2.16255683774855
"rndm",1,0.596815942932789,0.573298702108997,0.618079645294136
"rndm",1,3.30664934919931,3.20889536835418,3.43083473744903
"rndm",1,0.147775570099993,0.143409795728578,0.153273148226823
"rndm",1,0.141853997660358,0.136755405181902,0.146361143140464
"rndm",1,1.08585181329715,1.05117110891101,1.12279808435991
"rndm",1,0.0201439434394565,0.0195000152827579,0.0209176025006889
"clst",1,0.475615722105669,0.405720042860499,0.550550186710147
"clst",1,0.754824318114898,0.664981301295969,0.869815605972431
"clst",1,4.6776926989538,4.0053573224696,5.3543288398836
"clst",1,2.06346626122725,1.79190377874356,2.3893846108485
"clst",1,0.643918825132598,0.554668654411349,0.755934704822009
"clst",1,3.37724819194815,2.92235097756974,3.86813057539265
"clst",1,0.146458611073445,0.126431481727254,0.170523166028335
"clst",1,0.145071858836146,0.120300359231933,0.167099543144785
"clst",1,1.11020686336795,0.964091871077656,1.27888952335085
"clst",1,0.0205004136182942,0.017617006782886,0.0238580496267226
"rndm",1,0.449565098933338,0.387289882116674,0.507283186358643
"rndm",1,0.704045862180129,0.587548042334578,0.807537622978936
"rndm",1,4.71790532830132,3.85622407076717,5.4830981563781
"rndm",1,2.41608028289795,2.00843637622868,2.68366084416103
"rndm",1,0.581263051830477,0.509951410329949,0.666462122489446
"rndm",1,3.56247332798675,2.96541528901425,4.02070038894112
"rndm",1,0.16262976910899,0.140345801727761,0.184978246776896
"rndm",1,0.147500048406198,0.123665271097056,0.170724187357761
"rndm",1,1.29062066159844,1.1108674140595,1.50097982703304
"rndm",1,0.0197357827285061,0.0160566964864608,0.0235695341535389
