"type","sim_ind","est","ci_low","ci_upp","sig","num_clusters"
"full",20,0.277803578156689,0.270944778000916,0.287404217160288,0.43,17
"full",20,0.934439681198018,0.902655511109919,0.967220829350223,0.73,17
"full",20,0.528697832570603,0.51076405403674,0.546817706260834,0.79,17
"full",20,0.143365045168246,0.139780490722956,0.147167947082295,0.09,17
"full",20,0.0916083585245633,0.0881859899980081,0.0953975019906124,0.59,17
"full",20,1.25172676601092,1.21098625238524,1.29985211929033,0.26,17
"full",20,0.192558010854552,0.186096761158748,0.199677319478497,0.18,17
"full",20,4.8322022705624,4.66881542856046,5.03858771337311,0.81,17
"full",20,0.00512821373930477,0.00492997444491442,0.00528123087427321,0.2,17
"full",20,1.24097335696804,1.20652630858077,1.28379685493498,0.78,17
"clst",20,0.261566465187961,0.222589777822031,0.296581805487508,0.43,17
"clst",20,0.891570213690621,0.75803574332596,0.991923679149821,0.61,17
"clst",20,0.526001416361212,0.452088839552438,0.601169889728403,0.95,17
"clst",20,0.152060827204866,0.123047174755269,0.176089157168637,0.43,17
"clst",20,0.0936779708181282,0.0776283344964252,0.106874885153253,0.74,17
"clst",20,1.26232622459436,1.09926006932169,1.44771392789162,0.93,17
"clst",20,0.189830395386233,0.166349511043149,0.215463857086951,0.78,17
"clst",20,4.55710371321942,3.86826642873597,5.32129094073117,0.5,17
"clst",20,0.00504888398328065,0.00440168605179475,0.00591381968568701,0.81,17
"clst",20,1.20971431108375,1.02343301581819,1.41068496812245,0.73,17
"rndm",20,0.241511011553501,0.208586181473007,0.287659515973631,0.05,17
"rndm",20,0.925168809691865,0.818505422402223,1.06860057605873,0.88,17
"rndm",20,0.513323993743315,0.440408929528029,0.598694793568184,0.64,17
"rndm",20,0.127177495071759,0.109588895190931,0.146267671515525,0.16,17
"rndm",20,0.0876653286595228,0.0756808058947687,0.101277831017128,0.49,17
"rndm",20,1.15314568528499,0.987643557226401,1.32541341696225,0.28,17
"rndm",20,0.166981562991213,0.145728040937692,0.194142881768668,0.08,17
"rndm",20,4.46041465631731,3.86836331653646,5.39233466396349,0.29,17
"rndm",20,0.00586876012344606,0.00520873219661214,0.00668959309072321,0.14,17
"rndm",20,1.1820403103345,1.00068485985902,1.36533036373914,0.56,17
