"type","sim_ind","est","ci_low","ci_upp","sig"
"full",47,0.253969930700506,0.24306091704085,0.261232771057303,0.22
"full",47,0.0190623763232624,0.0183761586978312,0.0196364536160068,0.01
"full",47,0.0248124232476184,0.0237491699264266,0.0257670641303184,0.74
"full",47,0.00198003193508098,0.00191251326711024,0.0020534104926005,0.53
"full",47,1.43633983663976,1.38672679646611,1.49361898956196,0.7
"full",47,0.2691474483138,0.259551606982673,0.277755956959475,0.6
"full",47,0.796638723447583,0.770440975744531,0.821946528522851,0.32
"full",47,1.04553539739692,1.01264468856403,1.0847790327038,1
"full",47,1.17953499222412,1.14641335863538,1.21122465297436,0.51
"full",47,2.97967873416542,2.86544294675798,3.07355189097149,0.72
"clst",47,0.265093324762788,0.223053154108078,0.315807170828305,0.58
"clst",47,0.0241331326277906,0.0201393907422842,0.0279009782475484,0.04
"clst",47,0.0256764239449607,0.0208214488844867,0.0302470265798253,0.73
"clst",47,0.00206454906790509,0.00175722079247797,0.0024376508100891,0.61
"clst",47,1.49272910330662,1.22341531018117,1.77105139678033,0.69
"clst",47,0.262523940326519,0.219112059276584,0.311793129903551,0.76
"clst",47,0.871504984337865,0.719290612769485,0.9975943429257,0.31
"clst",47,0.977632331085189,0.831139171131984,1.17013915968648,0.48
"clst",47,1.10216572514874,0.937523844298647,1.28609360388558,0.33
"clst",47,2.52343134063648,2.12010850778803,2.93414065777538,0.06
"rndm",47,0.225656506466992,0.193832684833931,0.256693699019017,0.18
"rndm",47,0.017474242701411,0.0145350616145593,0.0200772164592897,0.28
"rndm",47,0.0265116047169913,0.0216756898875631,0.0316902610035888,0.49
"rndm",47,0.00193032522859876,0.00162747023515512,0.00228493967251761,0.76
"rndm",47,1.56225303731315,1.27432229775776,1.78819020470192,0.33
"rndm",47,0.246912283872819,0.208390799652562,0.289844120910528,0.36
"rndm",47,0.971621282132386,0.805843183844017,1.11783042973053,0.03
"rndm",47,0.977352988070517,0.822684299561518,1.20431533751768,0.42
"rndm",47,1.18723664715494,0.982066700861314,1.36048718869064,0.96
"rndm",47,2.61172181075174,2.2856530576129,3.16808184661585,0.11
