"type","sim_ind","est","ci_low","ci_upp","sig"
"full",96,1.01737158011696e-06,9.83074771011457e-07,1.0485649329651e-06,0.76
"full",96,0.712152522441422,0.683366539795442,0.734484305330964,0.35
"full",96,0.788538568608288,0.767057491481181,0.812625563267866,0.92
"full",96,2.26298124746659,2.17477448760295,2.33663981611651,0.1
"full",96,0.574905544842751,0.557746012269488,0.592829694579785,0.53
"full",96,1.70673207678691,1.64528380443638,1.75525476314595,0.65
"full",96,0.115356032972272,0.111322511604671,0.119270577885123,0.76
"full",96,6.66666684109297e-08,6.45438728556494e-08,6.88526546934506e-08,0.14
"full",96,0.282504404467338,0.274364408741303,0.291685352193416,0.03
"full",96,0.811203410729329,0.791086981607562,0.83729538516727,0.64
"clst",96,1.01504621319648e-06,8.81241098882976e-07,1.17983010574814e-06,0.98
"clst",96,0.744309072459826,0.637907067958466,0.869009365194806,0.6
"clst",96,0.821967830909499,0.71314958377114,0.987176120285371,0.67
"clst",96,2.28910328074151,1.96376623308302,2.67852425491085,0.88
"clst",96,0.525835036633767,0.455677050094381,0.594668295877359,0.39
"clst",96,1.72538132136025,1.48172116639151,1.99624853055206,0.91
"clst",96,0.124487530474074,0.102420855726894,0.146034568321346,0.35
"clst",96,7.64801277122383e-08,6.57734050513088e-08,8.67557659132755e-08,0.06
"clst",96,0.31622923104163,0.269907254532501,0.37199706192883,0.14
"clst",96,0.793229648088833,0.682670806156266,0.935672087465498,0.72
"rndm",96,9.86665306796846e-07,8.11883199327498e-07,1.15014657134863e-06,0.7
"rndm",96,0.679691369792003,0.591734035893082,0.792696579861863,0.52
"rndm",96,0.811927651562819,0.703751388842868,0.929554385653803,0.66
"rndm",96,1.93887988945033,1.67318753780954,2.28361306190387,0.05
"rndm",96,0.564125625946314,0.456459825516541,0.643933299862169,0.8
"rndm",96,1.80871798352617,1.48657862186428,2.07920339554404,0.41
"rndm",96,0.128721902217105,0.110753477621407,0.149052561911373,0.15
"rndm",96,6.36248591070189e-08,5.60023381951456e-08,7.37171895714311e-08,0.57
"rndm",96,0.256112820185589,0.220494987364713,0.29055350748063,0.25
"rndm",96,0.83402932617525,0.710716801810649,0.960691306175859,0.75
