"type","sim_ind","est","ci_low","ci_upp","sig"
"full",77,1.36417377648306,1.30836981716671,1.4106784151145,0.29
"full",77,1.26716237005342,1.22217138182656,1.30363056871778,0.73
"full",77,0.000658664170182984,0.000636799318121892,0.000677691169245898,0.99
"full",77,1.1600605890539,1.11342077118088,1.20097811741913,0.02
"full",77,0.638383663183684,0.620210722803217,0.667453839905847,0.15
"full",77,0.000987708144848008,0.000958546883615779,0.00102111792642241,0.07
"full",77,1.17881660585166,1.14545472987452,1.22178332551119,0.59
"full",77,0.881918233478728,0.851408844589522,0.908061709450101,0.74
"full",77,0.909833350862869,0.877167580669437,0.939308152566565,0.93
"full",77,0.159343605290084,0.152374918881793,0.164346920910053,0.97
"clst",77,1.2184049265817,1.05340349561143,1.41969793299685,0.12
"clst",77,1.29877262462626,1.12696666633523,1.47055282207634,0.79
"clst",77,0.000559437488713793,0.00048438609846879,0.000648788972086264,0.05
"clst",77,1.29886961402153,1.09066495352841,1.51654000436269,0.17
"clst",77,0.67339920521741,0.560102323000409,0.80278989173563,0.42
"clst",77,0.0010969206138401,0.000932881376815669,0.00127426734107343,0.18
"clst",77,1.20213874975694,1.04884933180568,1.45206600862338,0.82
"clst",77,0.975729758387564,0.824143884903396,1.14147016011989,0.17
"clst",77,0.892248236849061,0.761257430550781,1.01488686139597,0.83
"clst",77,0.172957572918004,0.149048641322198,0.199879063774781,0.27
"rndm",77,1.35671249398556,1.16062229398774,1.57936187712648,0.97
"rndm",77,1.35239600134286,1.1511455030786,1.55712438884432,0.48
"rndm",77,0.00055906028336887,0.000486807361964642,0.000637060952752997,0.06
"rndm",77,1.03645047895783,0.907585835102939,1.19258630000943,0.15
"rndm",77,0.574340108937838,0.461822129453824,0.649018354347578,0.2
"rndm",77,0.000901416922507427,0.000756864336708082,0.00105461915257996,0.27
"rndm",77,1.12575942869849,0.995532430229623,1.33927755953595,0.56
"rndm",77,0.93787123501169,0.81489939509484,1.03866582496889,0.38
"rndm",77,0.902961407839889,0.793823104390302,1.05261943186568,0.93
"rndm",77,0.172033086900267,0.151535384214667,0.207870070997861,0.34
