"type","sim_ind","est","ci_low","ci_upp","sig"
"full",10,3.01139982281996,2.89912033437834,3.11949734451533,0.32
"full",10,0.197964303771647,0.190303447711345,0.204634492237916,1
"full",10,0.0153861630517068,0.0147841944943,0.0158477346188292,0.5
"full",10,0.0134294423287319,0.0129520391135261,0.0138346518020648,0.96
"full",10,0.0586736825884153,0.0567334929022358,0.0604190418438074,0.24
"full",10,0.120359427151546,0.116069565569428,0.124820766091568,0.97
"full",10,0.00019301227256393,0.000185477982919364,0.000200454572408195,0.21
"full",10,2.95193131810769,2.84364084622176,3.03599608229522,0.39
"full",10,2.88810127866182,2.77955775293194,3.01469415936464,0.68
"full",10,3.93074278813276,3.77586237687018,4.08245036888427,0.06
"clst",10,3.03460058628021,2.47275207056717,3.57523698009309,0.89
"clst",10,0.217031113281177,0.184193975339109,0.258720406478607,0.4
"clst",10,0.0180474533537437,0.0147933605994561,0.0217627656471923,0.07
"clst",10,0.0122288930209882,0.0103631257045507,0.0144701889968167,0.38
"clst",10,0.063950361131149,0.0504446184229051,0.0759146702970769,0.44
"clst",10,0.113971446116302,0.0915679954674349,0.133273691786776,0.63
"clst",10,0.000175110310701046,0.000147470776030573,0.000206450399940437,0.39
"clst",10,2.98428158119563,2.42608955326935,3.66811869724784,0.89
"clst",10,2.53613095277363,2.07504498792966,3.02658197900946,0.14
"clst",10,2.91615221218777,2.4371439959454,3.57049237200195,0
"rndm",10,3.40663413829757,2.80377789599109,4.0683972678741,0.19
"rndm",10,0.217309343359961,0.177398366356235,0.261241450569102,0.42
"rndm",10,0.016247328900949,0.0131523400141114,0.0195185852086435,0.56
"rndm",10,0.0121870653490587,0.00967557608829159,0.0147567968130631,0.31
"rndm",10,0.0531027441896435,0.0424198652285769,0.0631594175140744,0.43
"rndm",10,0.112971834837051,0.0924398426337401,0.134557925764888,0.5
"rndm",10,0.00020739310486148,0.00017065108431914,0.000248565773157986,0.39
"rndm",10,3.39764070070991,2.76667765640158,3.96200683836628,0.16
"rndm",10,2.7215498124052,2.18860595401299,3.23246036493105,0.58
"rndm",10,3.78778000788349,3.11002532619734,4.49826113399776,0.68
