"type","sim_ind","est","ci_low","ci_upp","sig"
"full",5,0.924707695323868,0.893625188571017,0.952166007857038,1
"full",5,0.065105171193957,0.0632787079668349,0.0676252938203135,0.75
"full",5,0.870585000400121,0.84199514967737,0.904808011301105,0.78
"full",5,2.97642098028463,2.89820839203984,3.08262995270758,0.93
"full",5,0.919787671369805,0.886549206257381,0.953133056745427,0.73
"full",5,7.51196023420326,7.23203387631317,7.74445827497651,0.11
"full",5,0.146677890532474,0.142134056554207,0.15099647599363,0.05
"full",5,0.981926294306614,0.952695649645509,1.01497793335411,0.34
"full",5,0.019806154744268,0.0191743539379819,0.0205721369451055,0.36
"full",5,0.660654263346811,0.646759381068686,0.680813710293858,0.07
"clst",5,0.819990653095173,0.698270648379397,0.924603261091431,0.15
"clst",5,0.0657108208444328,0.055840394126047,0.0765036009781499,0.89
"clst",5,0.886446571289344,0.725392344625412,1.04438447037563,0.73
"clst",5,2.840984343004,2.48645280514064,3.36966204587544,0.52
"clst",5,0.831519640209784,0.693514056920106,0.981602426264029,0.22
"clst",5,7.91517472966329,6.46361304496102,9.11622055857976,0.48
"clst",5,0.166914721916249,0.144722083801588,0.188418051486474,0.1
"clst",5,0.844056482057045,0.707595305225571,0.959249555943908,0.02
"clst",5,0.0194615500346089,0.0172821339623436,0.0223687182647949,0.84
"clst",5,0.649492337392511,0.55529751911601,0.746883645893949,0.88
"rndm",5,0.821696044539746,0.683813104442402,0.977205763544156,0.14
"rndm",5,0.0677799730424916,0.0563257277524451,0.0821022729139447,0.65
"rndm",5,0.915842685486798,0.782127181812396,1.0668275522156,0.48
"rndm",5,2.80727680157549,2.41404900597978,3.21369784773427,0.49
"rndm",5,0.797549306973361,0.671675688675111,0.929902423654747,0.03
"rndm",5,6.83724492099108,5.85000948701074,7.68053806935563,0.22
"rndm",5,0.132836309482015,0.114426245736957,0.154190943866504,0.23
"rndm",5,0.949722918365348,0.818134623370529,1.10023896921227,0.69
"rndm",5,0.0178257064101458,0.0153473666039057,0.0202312754029581,0.22
"rndm",5,0.766582445625936,0.655213307900826,0.862997940342591,0.02
