"type","sim_ind","est","ci_low","ci_upp","sig","num_clusters"
"full",11,1.04402237334135,1.00225827062869,1.07770435233808,0.4,25
"full",11,0.118956311858457,0.114328339355977,0.122242070177709,0.98,25
"full",11,0.0248333088860715,0.0241069293189706,0.0254778021505552,0.12,25
"full",11,0.0855608071406152,0.0823884933437358,0.087847269171858,0.99,25
"full",11,0.282229276008921,0.273185625481373,0.291269588957097,0.14,25
"full",11,0.616887787582093,0.599858444532574,0.636278142732867,0.04,25
"full",11,0.000806036112537888,0.000777954160846135,0.000828394164641738,0.18,25
"full",11,0.664153841742673,0.645116507952369,0.683901974899084,0.99,25
"full",11,0.540595761051367,0.526693708263461,0.561619214788988,0.56,25
"full",11,3.87695090636531,3.75898536221434,4.03866828375379,0.67,25
"clst",11,1.12683416926026,0.908624080106473,1.31280208668195,0.28,25
"clst",11,0.123567498087216,0.100931279289141,0.139753248763798,0.58,25
"clst",11,0.0256527509461048,0.0213716199988739,0.0305171752521149,0.74,25
"clst",11,0.0794138373950758,0.0683249757227746,0.0929095703725945,0.3,25
"clst",11,0.263319557462127,0.215956664707203,0.292293973135876,0.22,25
"clst",11,0.585196489201672,0.513461790515963,0.663520381230966,0.44,25
"clst",11,0.000703456342475553,0.000589902485634769,0.00079827136290962,0.12,25
"clst",11,0.634839863590078,0.526221015135868,0.746486481075584,0.54,25
"clst",11,0.567789726293939,0.50165290486525,0.656301916343916,0.46,25
"clst",11,4.09725721424366,3.56977561662264,4.80460313692525,0.46,25
"rndm",11,1.02955936530864,0.902447381973708,1.19733623151606,0.81,25
"rndm",11,0.123806419910696,0.101441645563595,0.13820519834215,0.59,25
"rndm",11,0.0223607606184472,0.0190437874783261,0.0259245703022111,0.2,25
"rndm",11,0.0791933075921438,0.0663377342977228,0.0928443103982083,0.26,25
"rndm",11,0.304484119643429,0.253764790490399,0.349220480876584,0.28,25
"rndm",11,0.707879859665322,0.574924558243114,0.784235765604385,0.07,25
"rndm",11,0.000828173440205685,0.000708321141639624,0.000926526793278466,0.71,25
"rndm",11,0.632187667816589,0.54292932416263,0.777607046414637,0.61,25
"rndm",11,0.528088019460246,0.446365633912815,0.62333278548065,0.74,25
"rndm",11,3.88867623387857,3.4191480104168,4.48640190745678,1,25
