"type","sim_ind","est","ci_low","ci_upp","sig"
"full",65,4.04145074421039,3.9070159188006,4.22216654197982,0.1
"full",65,0.0814271121734842,0.0789453469827101,0.0839219747815394,0.91
"full",65,0.120501676295521,0.117401749154268,0.125132042099231,0.95
"full",65,0.956270055544833,0.922440703907739,0.990676578831719,0.39
"full",65,0.173421498059387,0.166336117335159,0.178927916131312,0.99
"full",65,1.90345183394882,1.81851525639649,1.98036003800393,0.86
"full",65,0.026853336690587,0.0260292238916449,0.0276966686913757,0.62
"full",65,0.255668591285359,0.247403071284101,0.264981893605303,0.7
"full",65,2.19855259338971,2.12935041298591,2.2856867670377,0.46
"full",65,0.0470906325581925,0.0457511379073675,0.0484878029355429,0.46
"clst",65,3.87322558587808,3.30618451369873,4.59971932635898,0.59
"clst",65,0.0820956866150051,0.0675666890412507,0.0938507739404165,0.93
"clst",65,0.12267926771648,0.0991666602414454,0.142843387306196,0.82
"clst",65,0.854280263425736,0.704189280692802,0.97772348211082,0.18
"clst",65,0.183790695162934,0.155668190704167,0.213858223214264,0.53
"clst",65,1.8053269506546,1.49779307611285,2.16609916638121,0.52
"clst",65,0.0278382383239512,0.024099614737222,0.0333234400004262,0.66
"clst",65,0.263311050945306,0.215013437589401,0.29922407719797,0.68
"clst",65,2.13144329229763,1.80878758668872,2.61656918978128,0.71
"clst",65,0.0486352797375132,0.0419766966601572,0.0570792122670028,0.77
"rndm",65,4.6893373598589,3.89015794085988,5.51020033926177,0.02
"rndm",65,0.0827760797387167,0.0715431348869029,0.0967446672069318,0.91
"rndm",65,0.121556793888338,0.1025977728803,0.144775719051837,0.87
"rndm",65,0.939558123680622,0.787820599190015,1.14972112002989,0.85
"rndm",65,0.183482273970484,0.154531498976819,0.220618653090765,0.53
"rndm",65,1.77416578820289,1.40681243043888,2.11515373022507,0.42
"rndm",65,0.0261328553718576,0.0217662629936739,0.0309565913875877,0.79
"rndm",65,0.27231936932977,0.237470246174004,0.325457090973868,0.43
"rndm",65,1.95576063845061,1.6239543557735,2.20513865276376,0.13
"rndm",65,0.0441649832700023,0.0369213864150441,0.0526947135355576,0.4
