"type","sim_ind","est","ci_low","ci_upp","sig"
"full",74,0.15550185143885,0.149733221568015,0.161692230916115,0.42
"full",74,0.174857698464721,0.170525167290079,0.179844922020144,0.61
"full",74,2.51459299229512,2.4343572840423,2.58638783702681,0.09
"full",74,0.92036029440526,0.888750059016889,0.94926827222406,0.7
"full",74,0.317394585770334,0.306758251180393,0.327871957704329,0.42
"full",74,0.420082935938305,0.406205948506695,0.434190610936369,0.32
"full",74,0.172308540845659,0.164855668142591,0.177622424224435,0.63
"full",74,0.0485249894796514,0.0469237231159827,0.0502052398992138,0.42
"full",74,0.179180973905405,0.172839706850334,0.186113227496948,0.57
"full",74,0.808154993779875,0.77624006405626,0.836511896517433,0.32
"clst",74,0.144611574470001,0.123441266211895,0.163850401376578,0.36
"clst",74,0.16615282517509,0.14191467609955,0.191979770913224,0.46
"clst",74,2.14129526713529,1.91387441021843,2.48649781417224,0.08
"clst",74,0.886660504092836,0.749549826252153,1.01397294899282,0.59
"clst",74,0.356876556815818,0.304607123093514,0.428923089084339,0.15
"clst",74,0.435236663094426,0.375549437880335,0.484655059403381,0.65
"clst",74,0.175959183070598,0.143947565795344,0.20643520236957,0.85
"clst",74,0.0450967975020093,0.0384295953363716,0.0523404594015182,0.34
"clst",74,0.17483561743788,0.149485430973851,0.199022122865385,0.73
"clst",74,0.764072129437076,0.651707853864033,0.874692481296227,0.43
"rndm",74,0.158537543759384,0.139239010059365,0.183865063183953,0.81
"rndm",74,0.175100109096948,0.146918128632078,0.200059057561342,0.98
"rndm",74,2.61362170072687,2.2560383176826,3.0314130366854,0.67
"rndm",74,0.848573422201126,0.721113371910784,0.975417143499471,0.27
"rndm",74,0.324532042004593,0.284801516022395,0.3651736724356,0.84
"rndm",74,0.395105519015205,0.342279084718144,0.455109796629257,0.38
"rndm",74,0.167333051938308,0.142105680737332,0.188745728328534,0.66
"rndm",74,0.0507375710475966,0.0430871613789701,0.0586843806997483,0.5
"rndm",74,0.186678353777219,0.163937282151235,0.212632762123022,0.49
"rndm",74,0.863957937223448,0.76340716752754,0.983411972352809,0.41
