"type","sim_ind","est","ci_low","ci_upp","sig"
"full",1,0.120912792721561,0.117080703295939,0.125885156127988,0.39
"full",1,0.569455100427933,0.550330131520498,0.588890038026767,0.87
"full",1,0.74664657393776,0.721990603353235,0.774083138705789,0.86
"full",1,0.254854833113248,0.247090687519266,0.264380790857888,0.84
"full",1,2.79406212190471,2.67724945607401,2.88730362168955,0.89
"full",1,1.34125369911897,1.30345137359498,1.38824070736259,0.88
"full",1,1.31339892677191,1.26245305054645,1.35337959834606,0.26
"full",1,0.00192845821857499,0.00186504231334367,0.00198528724390705,0.11
"full",1,0.0134426102278897,0.0128980262189778,0.0138424260242657,0.44
"full",1,0.297128139205879,0.287331293443042,0.306472049676691,0.59
"clst",1,0.118780130571103,0.0969092574387711,0.140818256623326,0.87
"clst",1,0.549584701178601,0.465193925317089,0.674473581694291,0.68
"clst",1,0.8524226163029,0.666267512210417,1.02317248214245,0.16
"clst",1,0.252877301841527,0.207234051963829,0.296184586377041,0.94
"clst",1,2.79396438325365,2.37012609651725,3.27195724367472,1
"clst",1,1.17296616555394,0.947768788364591,1.3678503905642,0.15
"clst",1,1.39967316121506,1.13116503564098,1.63665395657511,0.56
"clst",1,0.00181806840339795,0.00154175857909836,0.00216382295243579,0.52
"clst",1,0.0139754171309313,0.0116298406866069,0.0162436166809316,0.56
"clst",1,0.289263830896776,0.236390008356273,0.337398039890227,0.8
"rndm",1,0.132701815809899,0.112494206612713,0.161111912534106,0.32
"rndm",1,0.538127922720517,0.454323009750398,0.632138877780226,0.51
"rndm",1,0.876079422141904,0.709159412365238,1.05214573971748,0.05
"rndm",1,0.248650370555987,0.203346333714592,0.300762025716221,0.81
"rndm",1,2.83925523687863,2.33927290174652,3.39383485306282,0.94
"rndm",1,1.19614855621357,0.984767197118333,1.37731790011106,0.21
"rndm",1,1.24283837625882,1.02059131334668,1.5205288840499,0.6
"rndm",1,0.00222301929821662,0.001895651648041,0.00269757852245094,0.08
"rndm",1,0.0128713898931825,0.0106637443951802,0.0158720443720713,0.64
"rndm",1,0.272070418367888,0.232615659786602,0.320504713927395,0.31
