"type","sim_ind","est","ci_low","ci_upp","sig","num_clusters"
"full",4,0.281623404354471,0.271633215630102,0.290498964624579,0.11,11
"full",4,1.30323861918533,1.26738409142509,1.35003441187997,0.63,11
"full",4,0.0594198788427297,0.0577098024031826,0.0611727484589445,0.56,11
"full",4,0.138513236166324,0.132477107465226,0.143225786815099,0.91,11
"full",4,0.324229400067982,0.315456744402583,0.336897656704069,0.66,11
"full",4,4.80617125118039,4.63188307350433,4.96334992384466,0.62,11
"full",4,0.073817191103791,0.0712393057873854,0.0765093699900325,0.68,11
"full",4,0.0068163492680781,0.00654205231954758,0.00707056718964862,0.46,11
"full",4,0.15316565687372,0.147370703846917,0.158148318038756,0.34,11
"full",4,4.10054550208342,3.97074650828827,4.28949272884479,0.86,11
"clst",4,0.308775775524733,0.268547400934497,0.367536702166414,0.31,11
"clst",4,1.32579358335053,1.12814281298994,1.53842093682497,0.87,11
"clst",4,0.0580941068331337,0.0508901031267604,0.0688618152488907,0.76,11
"clst",4,0.131614579133829,0.113613871290164,0.153746508847338,0.59,11
"clst",4,0.31390067512661,0.263359942948659,0.380761853478457,0.72,11
"clst",4,4.90560852775516,4.20231515615482,5.6861904908499,0.76,11
"clst",4,0.0729908857678855,0.0599681692693699,0.0854779817791675,0.91,11
"clst",4,0.00776152032788676,0.0066058182856819,0.00882374866254334,0.14,11
"clst",4,0.155440540737776,0.124406738920442,0.178611031877981,0.85,11
"clst",4,4.15298186392813,3.59511802589789,4.83495909511673,0.85,11
"rndm",4,0.261734196684139,0.221690785141875,0.306037774752707,0.27,11
"rndm",4,1.24859491630536,1.04857000735809,1.41369275385952,0.69,11
"rndm",4,0.0613578031712078,0.0499988712748731,0.0723121925218631,0.72,11
"rndm",4,0.130083156605283,0.110057129110953,0.150696783205912,0.44,11
"rndm",4,0.331243721988812,0.271645101905543,0.400608602994115,0.79,11
"rndm",4,5.14476948429989,4.22611164263321,6.09662899567114,0.44,11
"rndm",4,0.0767030343962667,0.0661861874750144,0.0915499915057905,0.66,11
"rndm",4,0.00717534075131587,0.00618481089804348,0.00855626733433708,0.56,11
"rndm",4,0.170616585589593,0.141818784738345,0.199089105514034,0.12,11
"rndm",4,4.02446939064594,3.4399089928673,4.51345179453602,0.84,11
