"type","sim_ind","est","ci_low","ci_upp","sig"
"full",43,2.24025119125499,2.16050474808298,2.31855090879354,0.25
"full",43,5.41145682550321,5.22988202999984,5.60475157742134,0.96
"full",43,0.127068791881363,0.122665236516118,0.131340466952061,0.28
"full",43,1.2285663794447,1.18399911503502,1.26923647923528,0.94
"full",43,0.832469804670365,0.804907883175404,0.862139334385899,0.53
"full",43,1.05957094376035,1.02715709531199,1.09471408903686,0.49
"full",43,0.154312516368319,0.149559269612855,0.160334128585084,0.02
"full",43,0.589712677744441,0.570020800090954,0.6104898203251,0.82
"full",43,1.86008142037632,1.78353705444108,1.92287722768751,0.57
"full",43,0.298792726122418,0.289766515282305,0.306933215873686,0.3
"clst",43,2.0803797443873,1.74290030761499,2.39493553050456,0.34
"clst",43,5.88370945571012,5.15571422014634,6.6983627966925,0.22
"clst",43,0.143126441710527,0.119989366300464,0.169167794001138,0.15
"clst",43,1.24025745941055,1.0388691508839,1.45379628459567,0.95
"clst",43,0.928638224848276,0.78770404111229,1.05800340121625,0.14
"clst",43,0.948894822202714,0.800244054273993,1.09047935255666,0.13
"clst",43,0.133962917801028,0.114564729601547,0.152826759487747,0.06
"clst",43,0.631238646473083,0.5383815643956,0.722385268129749,0.29
"clst",43,1.85248236430622,1.54020899519505,2.11042625737479,0.93
"clst",43,0.360855220887133,0.293142123487794,0.411524073961289,0
"rndm",43,2.35396283965943,2.02598970781994,2.79203393484325,0.53
"rndm",43,5.86376085534506,5.01134442614534,6.75268720557326,0.29
"rndm",43,0.128138740020195,0.108066256763709,0.151082652773178,0.96
"rndm",43,1.23168406704873,1.04428358562535,1.39665393811321,0.98
"rndm",43,0.872614274016002,0.7268051632838,1.02312995811922,0.69
"rndm",43,1.01270721023701,0.851896965666326,1.19406806613538,0.6
"rndm",43,0.170395990487135,0.14530567047184,0.193712900012906,0.28
"rndm",43,0.645925812321114,0.558676322924182,0.755399680521905,0.27
"rndm",43,1.96330024743614,1.6665873385186,2.30228525152291,0.58
"rndm",43,0.319611518233608,0.269599453334907,0.368290994769072,0.38
