"type","sim_ind","est","ci_low","ci_upp","sig","num_clusters"
"full",13,0.0587739318153053,0.056695832079038,0.0607825388892533,0.48,20
"full",13,0.083715581396234,0.0814497117069875,0.0864969184125274,0.32,20
"full",13,0.214039007354703,0.206063798957934,0.2242038273655,0.93,20
"full",13,0.34401822740507,0.332618305049545,0.356809701420593,1,20
"full",13,5.64190510059867,5.43233759539803,5.80360929370878,0.94,20
"full",13,0.474741761324972,0.459978437504716,0.486556078750609,0.56,20
"full",13,0.029689445298612,0.0287092694697847,0.0306048020784357,0.82,20
"full",13,0.145143316191341,0.139419717749568,0.149540154662788,0.75,20
"full",13,1.09705438395724,1.06506860627679,1.12794169075139,0.46,20
"full",13,3.02906612347862,2.93805207993182,3.159326730236,0.91,20
"clst",13,0.0598910893255342,0.0524964413256936,0.0700947639848833,0.82,20
"clst",13,0.0832556002478633,0.0693883003343186,0.0979407443588277,0.97,20
"clst",13,0.210518734241952,0.182951306522232,0.243109874247859,0.85,20
"clst",13,0.366829118590185,0.310820572749296,0.424144871555611,0.41,20
"clst",13,5.50279055559385,4.69628773215998,6.75419819700972,0.74,20
"clst",13,0.468699797529966,0.42018683855919,0.557255781698556,0.86,20
"clst",13,0.0334181774645811,0.0286618459068178,0.0378904416896536,0.07,20
"clst",13,0.143475271735949,0.12224379984305,0.158104805697144,0.87,20
"clst",13,1.09943029811076,0.913824391331005,1.29900011944221,0.98,20
"clst",13,3.20307405120333,2.88173324739306,3.63877388117162,0.49,20
"rndm",13,0.0558649999083672,0.048514145059527,0.0632562301566068,0.49,20
"rndm",13,0.0919803593181788,0.0822260661792239,0.108649089280836,0.18,20
"rndm",13,0.208605257620518,0.185597295229034,0.239803671715965,0.67,20
"rndm",13,0.366929569018938,0.316111550475415,0.42028197777767,0.51,20
"rndm",13,5.56996394628344,4.59082677120619,6.29030611973062,0.92,20
"rndm",13,0.502543489022803,0.430791906613216,0.587195847135467,0.47,20
"rndm",13,0.0327759189215861,0.028135289722504,0.0369243365529782,0.22,20
"rndm",13,0.149064165848418,0.13138280548412,0.177688533205404,0.75,20
"rndm",13,1.00951134404439,0.864397807722068,1.15153183890133,0.28,20
"rndm",13,3.17804730687459,2.7556878179967,3.76953814743847,0.53,20
