"type","sim_ind","est","ci_low","ci_upp","sig","num_clusters"
"full",12,2.06532910534832,2.00884759250288,2.15264523775312,0.06,23
"full",12,0.00318700054187294,0.00304081688582128,0.00328961639972319,0.17,23
"full",12,0.858398158640152,0.833185216896409,0.88955421534257,0.92,23
"full",12,0.10672869221935,0.103769833630843,0.11048881750155,0.69,23
"full",12,5.01509309890141e-05,4.85191968239597e-05,5.18905204529332e-05,0.6,23
"full",12,0.284195424184473,0.275171613939803,0.291128825921948,0.37,23
"full",12,0.511285472351805,0.497049153814666,0.531674821199081,0.58,23
"full",12,0.735694920760545,0.711715378020297,0.757479496945351,0.58,23
"full",12,0.394975976484615,0.383730055388176,0.406404300257469,0.18,23
"full",12,0.037828252996253,0.0365745757048389,0.0390695983925531,0.39,23
"clst",12,1.76758288406797,1.50202348932817,2.0443427052853,0.08,23
"clst",12,0.00309354562730236,0.0025779184098723,0.00354704354360211,0.72,23
"clst",12,0.922908390140782,0.761134678502209,1.06310493939867,0.36,23
"clst",12,0.105473058728725,0.0889421110009139,0.122025583722447,0.86,23
"clst",12,5.43866864912351e-05,4.80744195823101e-05,6.15540060849641e-05,0.35,23
"clst",12,0.268873648537782,0.224806382169867,0.309653493738439,0.6,23
"clst",12,0.531375878555595,0.434317213220621,0.601624843204581,0.59,23
"clst",12,0.695663834029659,0.597789006493133,0.784128192406161,0.42,23
"clst",12,0.446679883016124,0.377371418312961,0.505702570342348,0.08,23
"clst",12,0.0392828917952048,0.0335166058174712,0.0467881416896669,0.69,23
"rndm",12,2.17574312320121,1.8195916320242,2.45785731265063,0.46,23
"rndm",12,0.00353204163385351,0.00293421359354764,0.00425806310756135,0.23,23
"rndm",12,0.910502059737892,0.761622536778234,1.02576135104719,0.52,23
"rndm",12,0.111067305559813,0.0944512328357051,0.127893199409026,0.6,23
"rndm",12,5.08958813053412e-05,4.27930215856227e-05,5.92712278907637e-05,0.87,23
"rndm",12,0.29596896505636,0.249696379839799,0.338176309321464,0.67,23
"rndm",12,0.565133985205372,0.469180619913464,0.657427931616776,0.23,23
"rndm",12,0.65298321096502,0.569766647706478,0.757234981588531,0.12,23
"rndm",12,0.382551906271669,0.325022048572772,0.441710920283881,0.79,23
"rndm",12,0.0359157731826027,0.03031720689678,0.0411659409562838,0.52,23
