"type","sim_ind","est","ci_low","ci_upp","sig"
"full",63,1.90996808846858,1.83580209115753,1.97486248889238,0.31
"full",63,2.60130451481877,2.51825414358715,2.67918878233173,0.59
"full",63,1.16577079475866,1.125948588504,1.20732735662949,0.8
"full",63,0.821645826130667,0.798330032133999,0.847105489984756,0.36
"full",63,0.395426431303084,0.380355559280103,0.408090099078166,0.63
"full",63,1.57412969989435,1.52355549480481,1.63728825618096,0.31
"full",63,3.11597054152974,2.99995292095764,3.19989733380746,0.79
"full",63,3.23264963224373,3.12415948485702,3.30999896507261,0.68
"full",63,0.915874267966799,0.89132563562641,0.947857290145011,0.17
"full",63,0.278406693761678,0.267611601283731,0.286816377472231,0.43
"clst",63,1.688038024741,1.43778394830523,1.88108289477726,0.11
"clst",63,2.49360155041483,1.97155508295999,2.82195346581571,0.57
"clst",63,1.1223548465694,0.962866134910002,1.27497738625528,0.55
"clst",63,0.801364376381571,0.681924868512322,0.904740503704177,0.72
"clst",63,0.374776976439601,0.321837464320062,0.433071683316653,0.41
"clst",63,1.47291096521805,1.25813856830558,1.74348396088695,0.44
"clst",63,3.05094650714004,2.6177256736562,3.41241300849824,0.83
"clst",63,3.06553084431862,2.61232315574389,3.5308581295434,0.55
"clst",63,1.02809313132509,0.874356232895345,1.19866580575761,0.18
"clst",63,0.26169642138348,0.219711811319314,0.317956763304169,0.46
"rndm",63,1.90479855034629,1.62737123038337,2.15224310360782,0.97
"rndm",63,2.34954011777567,2.04094460628338,2.78177985694493,0.23
"rndm",63,1.15463144254887,0.991153838436839,1.3418278482253,0.9
"rndm",63,0.880954173047339,0.752166603748236,1.03552459822762,0.37
"rndm",63,0.404202067245112,0.329466249325028,0.472505616224037,0.75
"rndm",63,1.6496182276583,1.41480130863206,1.9377574991764,0.56
"rndm",63,3.13482987100695,2.63904442465703,3.60633011381132,0.91
"rndm",63,3.21658930961606,2.77055639843505,3.74102483308472,0.98
"rndm",63,0.871619583807486,0.735914607645348,0.963206693018694,0.53
"rndm",63,0.282995985897422,0.234198113871899,0.327108626814795,0.85
