"type","sim_ind","est","ci_low","ci_upp","sig"
"full",87,0.169100026306813,0.162740248022677,0.17445813030108,0.57
"full",87,0.461697522498516,0.449847319655397,0.474714453175329,0.42
"full",87,1.52936732939275,1.47348005830242,1.5900851173506,0.77
"full",87,1.81318186255768,1.74880031146511,1.89060873615054,0.84
"full",87,3.41606635636074,3.30013357103033,3.54418895907789,0.97
"full",87,0.0519785217146472,0.0497769205721342,0.0536831971306892,0.58
"full",87,0.0285707160518405,0.0276145641173016,0.0294445243136912,0.11
"full",87,0.152059785396353,0.147476886560077,0.156804340017824,0.11
"full",87,0.0439714406495905,0.0428126550417085,0.0456394578467112,0.49
"full",87,0.00821358743352105,0.00795750469625905,0.0084548891524983,0.16
"clst",87,0.172991161304177,0.149416008943435,0.194782565159319,0.87
"clst",87,0.442807100042968,0.381479976806351,0.511553878437502,0.61
"clst",87,1.43579813385973,1.21548057001723,1.62216857294615,0.4
"clst",87,1.82712535765609,1.51938978917259,2.07754137042093,0.93
"clst",87,3.53243823833233,2.94754008761465,3.98348949470905,0.64
"clst",87,0.0632176836687794,0.0548242631161803,0.0738053328115729,0.01
"clst",87,0.0260337491183556,0.0226371992981643,0.0307066813283948,0.29
"clst",87,0.141196848143973,0.118741970927139,0.155195060157597,0.39
"clst",87,0.0443030413637678,0.0376954307591163,0.0520587947554886,0.91
"clst",87,0.00828989694576531,0.0068947239390024,0.00917250448626399,0.92
"rndm",87,0.182645713102469,0.156278291353369,0.22032308919157,0.18
"rndm",87,0.480195283392843,0.406982564504879,0.563667432777899,0.68
"rndm",87,1.39836779422368,1.18320095370359,1.57780418885335,0.24
"rndm",87,1.86744333561809,1.59459511331639,2.12177738173477,0.81
"rndm",87,3.4927866968035,3.05915425434016,4.05837451052232,0.72
"rndm",87,0.059664089625944,0.0511391662380165,0.0678870899618494,0.12
"rndm",87,0.0309112144424865,0.026837362522165,0.0363723620466009,0.31
"rndm",87,0.121430379080197,0.10642907956321,0.140317489155578,0
"rndm",87,0.0476967048313704,0.0408197303311815,0.0547955885641142,0.33
"rndm",87,0.007154999124089,0.00611109995158391,0.00828625362964218,0.09
