"type","sim_ind","est","ci_low","ci_upp","sig"
"full",30,0.134493878406442,0.13012481717376,0.139673828386395,0.98
"full",30,0.435091886244694,0.420331221963321,0.447741789689769,0.17
"full",30,0.207862952899975,0.202254337177885,0.215974716949936,0.92
"full",30,2.80275654541376,2.70252017332135,2.89136205291781,0.43
"full",30,0.0764194908064624,0.0741915300015482,0.079022031633626,0.08
"full",30,0.56754640487747,0.551315448549201,0.584104974404365,0.72
"full",30,0.0422464707356155,0.0407538064372143,0.0436813770926275,0.38
"full",30,2.99398316612,2.87513181090244,3.08451247817278,0.99
"full",30,1.7000111133661,1.6379291860021,1.75302256302221,0.46
"full",30,1.07282291103375,1.03431892554662,1.10436169120315,0.7
"clst",30,0.139909355971041,0.118968770244071,0.161514058943126,0.59
"clst",30,0.478053422897491,0.403985061869199,0.533087744652637,0.23
"clst",30,0.199347361495036,0.167931380586283,0.234931683054712,0.58
"clst",30,2.94404578440892,2.52273647998882,3.3735749361994,0.55
"clst",30,0.0718110723595381,0.0618234041777613,0.0817034625653934,0.42
"clst",30,0.553071259880257,0.457021271528895,0.643460593345923,0.8
"clst",30,0.0398122701628429,0.0345234089748168,0.0455736911406599,0.45
"clst",30,2.73475030547119,2.30268164496858,3.12776016114437,0.23
"clst",30,1.82805168314984,1.55489560411387,2.07718502845243,0.35
"clst",30,1.08844090598117,0.922927624049976,1.26461007686396,0.83
"rndm",30,0.139817738708509,0.116056125466938,0.163771341585803,0.61
"rndm",30,0.418972627082161,0.350991563904423,0.486231145509948,0.76
"rndm",30,0.196237613148359,0.166388171481721,0.224653937876146,0.48
"rndm",30,2.68212045716778,2.26905823933981,3.13118509715909,0.54
"rndm",30,0.0601251846295379,0.052144033784065,0.0697073983484889,0
"rndm",30,0.572195993531002,0.470696173087721,0.658196313140644,0.91
"rndm",30,0.0362537236077708,0.0306632009466224,0.0432905959978642,0.09
"rndm",30,2.7469676175097,2.33644859897838,3.26947319815504,0.35
"rndm",30,1.66397169621399,1.39560557933237,1.88720513644853,0.8
"rndm",30,1.1435054938843,0.969245395964923,1.28427463746446,0.44
