"type","sim_ind","est","ci_low","ci_upp"
"rndm",32,0.0515793284829885,0.0501439899046392,0.0533141780228009
"rndm",32,1.13633323960989,1.10401602830217,1.17628186523929
"rndm",32,0.12517875715269,0.121169436964079,0.129188823812739
"rndm",32,0.0223153903412992,0.0215701653831401,0.0232274863874586
"rndm",32,0.0154578141178956,0.0148401233900855,0.0159671550265217
"rndm",32,1.56550011765686,1.51610720914224,1.62960723674581
"rndm",32,3.02212128583088,2.95116077165905,3.10783624247051
"rndm",32,0.416617693888583,0.404698730161177,0.432362504646235
"rndm",32,0.54257701764722,0.525270015847116,0.560159439643791
"rndm",32,0.0178720520080156,0.0172280820722553,0.0185861947092554
"clst",32,0.0532709012904263,0.0435932210288286,0.0605659324447811
"clst",32,1.17047451571255,1.01659923056856,1.337071843582
"clst",32,0.130087027084395,0.113605358842904,0.151841851045791
"clst",32,0.0233910069408297,0.0196640270766188,0.0265548985240367
"clst",32,0.0140188271654461,0.0122432615135585,0.0162709731781939
"clst",32,1.58390213564155,1.3788173289842,1.82443459886768
"clst",32,3.04350972609296,2.59866231256982,3.43476602645284
"clst",32,0.415882327164794,0.363456142642048,0.49825432932908
"clst",32,0.575037348167321,0.496906258720094,0.641914596122133
"clst",32,0.0174818439260812,0.0146991343665441,0.0196905177250513
"rndm",32,0.0469304733926389,0.0395469145911885,0.0536745621665723
"rndm",32,1.03814440456184,0.868003943811541,1.17526893379792
"rndm",32,0.112245625158657,0.0958498561942928,0.127524874164589
"rndm",32,0.0208538873916903,0.0185049650496913,0.0244685513882915
"rndm",32,0.0154767081213222,0.0133440495527232,0.0187040319294727
"rndm",32,1.57268403055192,1.30035589127031,1.7888356094793
"rndm",32,2.63716766710962,2.30786930825048,3.01304350269517
"rndm",32,0.336317331016345,0.289887809504754,0.391444982842734
"rndm",32,0.583723002506886,0.508354137812942,0.665124940446063
"rndm",32,0.0151241961827443,0.0132022216055393,0.0181973069224931
