"type","sim_ind","est","ci_low","ci_upp"
"rndm",22,0.230219684407084,0.221193731543285,0.238356833994706
"rndm",22,1.50319816070123,1.45580859142561,1.55171480991728
"rndm",22,0.464388596875493,0.446847375030912,0.477319604630158
"rndm",22,1.18919728971985,1.15346577181112,1.23366109444883
"rndm",22,2.27703601771173,2.18916897775443,2.36074045278545
"rndm",22,0.348718725514084,0.336992730198149,0.364409606217954
"rndm",22,0.100692502061312,0.0973686301727814,0.104936119841995
"rndm",22,1.379611653703,1.32664390933282,1.43293437981984
"rndm",22,0.118556167370263,0.115097038905955,0.12176741140045
"rndm",22,0.016314572410126,0.0157712111301901,0.0168044754640863
"clst",22,0.214139162438555,0.184292790494868,0.241571111903542
"clst",22,1.26037438303808,1.05531746728091,1.47378106886449
"clst",22,0.418794687521087,0.359111487818962,0.478846787159391
"clst",22,1.10548634585834,0.944865290332151,1.26287009790752
"clst",22,2.07311911651121,1.78508698586967,2.3324860768135
"clst",22,0.336507203048505,0.302462209537021,0.396604860080127
"clst",22,0.107971524538881,0.0930620887649611,0.124721457048497
"clst",22,1.28279585932892,1.10576633077694,1.52409174986363
"clst",22,0.119835120761733,0.103982044739392,0.137418976346395
"clst",22,0.0169962810275444,0.013993774180369,0.0199742227441592
"rndm",22,0.213653277150797,0.18350791474938,0.244655002613135
"rndm",22,1.39726701858223,1.20923452684904,1.63124959519858
"rndm",22,0.494654013948325,0.433241110815356,0.560693456926323
"rndm",22,1.05203302907563,0.92411485608058,1.2056258491935
"rndm",22,2.27181345791688,1.95710662974656,2.6658367898469
"rndm",22,0.358310831174975,0.310522777527545,0.417509458711953
"rndm",22,0.103484696117865,0.0910514346050321,0.119212082677978
"rndm",22,1.28319845799556,1.11870598224595,1.4729146874009
"rndm",22,0.126157532084514,0.109315571689309,0.143495129960327
"rndm",22,0.018081358480332,0.0151290233284382,0.0208780219096496
