"type","sim_ind","est","ci_low","ci_upp"
"rndm",16,0.218633697023003,0.211135700643398,0.225475835733948
"rndm",16,1.40307108338349,1.35010967550696,1.45575246903811
"rndm",16,0.0107561744302087,0.0104160317165163,0.0111038341699611
"rndm",16,0.13677906886971,0.1329248502753,0.141613455697302
"rndm",16,0.944202333868718,0.912251799772731,0.970670298382302
"rndm",16,0.0501115311222031,0.0485627892119565,0.051768538375123
"rndm",16,0.483220586899765,0.466369710045124,0.504643981121353
"rndm",16,0.00032429030960414,0.000314563878204219,0.00033648378858188
"rndm",16,2.00783680866762,1.93478607542149,2.06668240091185
"rndm",16,0.0475497786388879,0.0458760809464492,0.0492717504646344
"clst",16,0.233607240573589,0.198226929376635,0.269337706386776
"clst",16,1.26149774278467,1.09289692098054,1.45681317349916
"clst",16,0.0110575235276461,0.0095893975362753,0.0128512960173656
"clst",16,0.106283923056285,0.0903948768793155,0.119776745764331
"clst",16,0.982804943820981,0.82620383694881,1.11570304828611
"clst",16,0.0563912223311394,0.0478433573656077,0.0653806928107567
"clst",16,0.456027155327237,0.388885226180274,0.531729348914926
"clst",16,0.000317059735389901,0.00026956707288889,0.00036587053902399
"clst",16,1.91948634440941,1.63221291398188,2.20424181421437
"clst",16,0.0524539392999102,0.0454235587756166,0.0617088047014003
"rndm",16,0.219199634155174,0.193398162828069,0.252811161172089
"rndm",16,1.40891021021988,1.23523644412056,1.59898421868353
"rndm",16,0.0119657322041303,0.0106677225632823,0.0135656656678752
"rndm",16,0.113967219447244,0.0987959421873672,0.128275074008671
"rndm",16,0.900633350669668,0.783812202890025,1.07449724783717
"rndm",16,0.0496159687302753,0.0440614152350801,0.0564412192918823
"rndm",16,0.488500580549097,0.421391592768409,0.566245707308691
"rndm",16,0.000359743925477555,0.000306626634884389,0.000409929630133477
"rndm",16,2.09774748536107,1.84023315576858,2.39579605257691
"rndm",16,0.0410417839833752,0.0350186029914835,0.048341192247659
