"type","sim_ind","est","ci_low","ci_upp"
"rndm",21,2.62429366802088,2.53520575529545,2.70402645655946
"rndm",21,0.915741820852443,0.886906256081707,0.945890191457094
"rndm",21,1.28453984661403,1.23928178011398,1.32905256624896
"rndm",21,0.18407802911441,0.176971513997826,0.191083774246793
"rndm",21,0.11622011198068,0.112267370956736,0.120367092324417
"rndm",21,0.694794046425365,0.66787968727018,0.717567583571105
"rndm",21,3.44890526728064,3.32904091616873,3.55927553508784
"rndm",21,0.215327289257415,0.209595026499272,0.221863850285114
"rndm",21,0.40442013306848,0.39268084105908,0.417582146204972
"rndm",21,7.76011731464281,7.49294135227243,8.04151221233356
"clst",21,2.44642897565405,2.139191993043,2.7448054959022
"clst",21,0.79979563739087,0.683737899271917,0.920205187908572
"clst",21,1.30444423505351,1.07453626455812,1.47526839594241
"clst",21,0.200210112124386,0.17552521776107,0.227433470769179
"clst",21,0.11568850274377,0.0960255964094208,0.135411487916027
"clst",21,0.678767366628707,0.583873548313185,0.783861165279489
"clst",21,3.53278692823258,3.07182320891607,4.15395827454324
"clst",21,0.235692847336535,0.192665271564545,0.270511877896547
"clst",21,0.443768926911659,0.384395745490796,0.513329051667444
"clst",21,7.14323963821083,5.84167282016164,8.27900905535089
"rndm",21,2.63564522360744,2.34327602578887,3.0373718137489
"rndm",21,0.893896500314312,0.788828970569315,1.04326204432127
"rndm",21,1.25812638968691,1.07486501327526,1.42689551644012
"rndm",21,0.176199186357605,0.149915315564463,0.201249565163498
"rndm",21,0.106156799431314,0.0921370152334823,0.124233325003753
"rndm",21,0.792702598856647,0.68326078365293,0.906953793562853
"rndm",21,3.56942182000738,3.10409580069595,3.97737554210022
"rndm",21,0.229871778206168,0.192587297637859,0.261436242694861
"rndm",21,0.368264624231704,0.314924013114944,0.416209381138857
"rndm",21,7.39362624634919,6.13407072702454,8.58194629397614
