"type","sim_ind","est","ci_low","ci_upp","sig"
"full",67,1.66276636716661,1.61003635305552,1.72063573574034,0.56
"full",67,1.39962923620249,1.35913096241625,1.43635230310619,0.65
"full",67,0.0386664876937662,0.0373472153148712,0.0398344821881763,1
"full",67,2.56201831815858,2.46807990489623,2.65661576431362,0.68
"full",67,0.839171331101093,0.815590250218465,0.86606877815701,0.77
"full",67,0.133998653913155,0.129620812633879,0.138162425172233,0.76
"full",67,1.90355795222902,1.84849333224431,1.95302481363015,0.7
"full",67,0.233934550004583,0.225558401291508,0.240952994318237,0.91
"full",67,0.736299913301068,0.711950273698743,0.764565145008425,0.92
"full",67,0.353355358484953,0.340890237496836,0.363467500335172,0.2
"clst",67,1.59567070133532,1.3208773440822,1.86708098968728,0.72
"clst",67,1.4130345374758,1.17093907147897,1.64025690245294,0.92
"clst",67,0.0374201574714296,0.031644532456131,0.0437326373219911,0.71
"clst",67,2.64679899634119,2.25690364009049,3.05954451064559,0.78
"clst",67,0.771043113763226,0.647983545704233,0.883699681460074,0.27
"clst",67,0.134573084366931,0.111935332726047,0.154033847686914,0.98
"clst",67,1.94238327951289,1.65165138791106,2.36122768832604,0.78
"clst",67,0.212731444346252,0.182011577618951,0.254081936102833,0.21
"clst",67,0.744777010567833,0.628716151493654,0.846621033406654,0.88
"clst",67,0.375757996099459,0.316053449285684,0.440349761286925,0.48
"rndm",67,1.74259904906142,1.42697212798134,2.02056406204988,0.53
"rndm",67,1.33960583454944,1.16323614356328,1.5041086624923,0.55
"rndm",67,0.0373613529786668,0.0323683404121285,0.0430006474821182,0.62
"rndm",67,2.49801870115739,2.0855173711272,2.84125875460224,0.77
"rndm",67,0.799237610494778,0.670581167711193,0.983552272520408,0.54
"rndm",67,0.129526410282504,0.108111669298976,0.154838566585188,0.7
"rndm",67,1.86337729843322,1.50216962638256,2.20307221516917,0.82
"rndm",67,0.216309116030876,0.18214105856708,0.257337853545328,0.3
"rndm",67,0.734583532280974,0.616703376032019,0.843153220708602,0.94
"rndm",67,0.328308035676816,0.28554483668421,0.378404516542698,0.39
