"type","sim_ind","est","ci_low","ci_upp","sig"
"full",6,2.18528472929319,2.11617129601507,2.25165799546337,0.48
"full",6,2.27201655639923,2.19135845282439,2.35484691047907,0.05
"full",6,0.326431342623017,0.316460007439244,0.336703623339777,0.25
"full",6,4.20886897334552,4.10671977030754,4.3424690570109,0.83
"full",6,0.333151906441117,0.322701803587733,0.343363382099175,0.91
"full",6,2.10006711601965,2.03592785850755,2.17358667781069,0.5
"full",6,5.29191394855151,5.08588882735359,5.45233292441531,0.56
"full",6,0.261800106405311,0.25324553698096,0.270691350262162,0.01
"full",6,0.213954575450644,0.207731417810829,0.220320336213077,0.6
"full",6,0.963733983435244,0.931444515161175,0.995525392310205,0.74
"clst",6,2.14782542179776,1.84179140695063,2.54135279697984,0.78
"clst",6,2.1589543072457,1.80008343579913,2.4913684376621,0.6
"clst",6,0.372038842378608,0.323125327218994,0.423385297179702,0.05
"clst",6,4.28206087545402,3.77375631521023,5.02055038624438,0.83
"clst",6,0.329157726004019,0.26912423270832,0.375895618889665,0.86
"clst",6,2.15075025554593,1.87154006582781,2.44670108102722,0.79
"clst",6,4.87181195820899,4.20474036461847,5.88212689474707,0.37
"clst",6,0.247004476995627,0.200553727017982,0.278758827333283,0.44
"clst",6,0.227823431876741,0.191108158347132,0.261215856291831,0.46
"clst",6,1.02240051549866,0.866521204932596,1.18878975528261,0.45
"rndm",6,1.99696145807262,1.71745113130393,2.31299571222751,0.24
"rndm",6,2.57936843857522,2.23349262596597,2.98467056707001,0.13
"rndm",6,0.325260966085201,0.275375730184728,0.376270054658288,0.95
"rndm",6,4.41144268303208,3.8183168517301,5.113512949709,0.56
"rndm",6,0.323354229247781,0.275150386153435,0.369249331474075,0.63
"rndm",6,2.00287761385154,1.69948417390767,2.30150313170182,0.58
"rndm",6,5.09920362618911,4.220355269342,5.81020290259665,0.69
"rndm",6,0.302153678094984,0.256426497561793,0.354040815485464,0.1
"rndm",6,0.210680782525129,0.178642773676063,0.245199878217625,0.85
"rndm",6,0.971276824176867,0.836954015486055,1.1601248825364,0.92
