"type","sim_ind","est","ci_low","ci_upp","sig","num_clusters"
"full",16,0.504398992396876,0.488917303051338,0.519914775041012,0.87,36
"full",16,0.375249370260623,0.36320193246376,0.389497503240509,0.52,36
"full",16,1.0900724304272,1.05976713173007,1.14061064538699,0.81,36
"full",16,0.718649562711123,0.694094026170346,0.739003447121017,0.67,36
"full",16,0.116706943447726,0.114030977697176,0.121670870826913,0.28,36
"full",16,0.0666525191689946,0.064911205808438,0.0689785522752276,0.21,36
"full",16,1.97262276841295,1.89909290534554,2.03760543376661,0.96,36
"full",16,0.391127055426484,0.376581652894914,0.404859747527268,0.56,36
"full",16,0.430126696013435,0.414921978319998,0.443985397514556,0.58,36
"full",16,1.08400769583791,1.04530079922308,1.12139953109366,0.66,36
"clst",16,0.539949934732302,0.449060467850623,0.606580864571476,0.35,36
"clst",16,0.372841035365453,0.314353665320071,0.425749813066055,0.96,36
"clst",16,1.01356254959671,0.87344048666183,1.19730144056106,0.4,36
"clst",16,0.745763447897335,0.63226918989851,0.850646779363716,0.61,36
"clst",16,0.1073510814913,0.0923214373557939,0.122114750606737,0.16,36
"clst",16,0.0753716274030383,0.0647895003774049,0.0871167737327932,0.11,36
"clst",16,2.06013443063449,1.8481525295229,2.34877124509828,0.63,36
"clst",16,0.376555168285019,0.326221493517496,0.42551514948302,0.58,36
"clst",16,0.458731868303263,0.398887573897404,0.511641580420353,0.48,36
"clst",16,1.13181663836171,0.990942076314965,1.30076201780268,0.49,36
"rndm",16,0.551504607711028,0.473281208865943,0.628849874890584,0.28,36
"rndm",16,0.343805830218164,0.297352454274779,0.406018951374428,0.27,36
"rndm",16,1.05698420292425,0.897949233989314,1.22265134903359,0.66,36
"rndm",16,0.712601074177982,0.602588580091965,0.819153869092018,0.93,36
"rndm",16,0.124034964735393,0.108474269837,0.145312942492597,0.41,36
"rndm",16,0.0664894904990646,0.0572535198729992,0.0761134755186751,0.99,36
"rndm",16,2.06683690451903,1.79166041340526,2.31956555429793,0.49,36
"rndm",16,0.351821739878238,0.307391640496293,0.392311112200032,0.17,36
"rndm",16,0.434307027929952,0.384249282725392,0.499316574939673,0.94,36
"rndm",16,1.17380186856494,1.00678674617972,1.32154973559737,0.25,36
