"type","sim_ind","est","ci_low","ci_upp"
"rndm",4,0.429016925754068,0.416644152891333,0.441500220360107
"rndm",4,0.0749207945894206,0.0722576009081962,0.0780527073208495
"rndm",4,1.25686868971609,1.21626684080124,1.31699149380262
"rndm",4,0.140948809954688,0.136291298013692,0.146938831465279
"rndm",4,0.136861714029827,0.132279079243502,0.141382038091068
"rndm",4,0.275312117343209,0.265794881341669,0.284956059027722
"rndm",4,0.207166383711588,0.200560802138357,0.214627726564359
"rndm",4,0.532716763634351,0.516283168904999,0.547706847649239
"rndm",4,0.154737951876122,0.150248871298098,0.160966484400851
"rndm",4,0.284469200778892,0.276986950888848,0.294922867115696
"clst",4,0.404944498909042,0.350781437743326,0.471015558114414
"clst",4,0.0746918198647614,0.0616421280114041,0.0881683230359255
"clst",4,1.05058805657635,0.890316049720278,1.18806842532974
"clst",4,0.133444774505694,0.116119239119712,0.151778280137426
"clst",4,0.128757481431346,0.11152897949101,0.14944318804645
"clst",4,0.287457981801569,0.24694903849058,0.33414440038804
"clst",4,0.212066887566122,0.18136884074134,0.244811205032729
"clst",4,0.485653019784061,0.430229458077344,0.558097348242637
"clst",4,0.164880211363037,0.140535022629708,0.19112364229909
"clst",4,0.306294706356598,0.260658359870575,0.352862312552569
"rndm",4,0.470811781760746,0.396874672299206,0.54987859679083
"rndm",4,0.0765046839661303,0.0645543889052553,0.0898477592880323
"rndm",4,1.35752759358314,1.10597136917276,1.55502920497397
"rndm",4,0.13388499427089,0.108627748328427,0.150264710771008
"rndm",4,0.15103906960569,0.128949936988131,0.170465069385894
"rndm",4,0.283661643520665,0.236305298612985,0.331194699873702
"rndm",4,0.209813454539951,0.179706487996615,0.247134439146882
"rndm",4,0.515460246892656,0.433109821719843,0.603261475872818
"rndm",4,0.134290730144235,0.115862723415531,0.156482349907585
"rndm",4,0.300404377200457,0.267592929042292,0.347813129253572
