"type","sim_ind","est","ci_low","ci_upp","sig","num_clusters"
"full",15,1.89625136414054,1.82061941866306,1.95546695461612,0.86,26
"full",15,0.0847224255900783,0.0820813023855707,0.0869795257966841,0.01,26
"full",15,1.72518976913145,1.67893830370217,1.77759662713056,0.45,26
"full",15,0.00327663319028977,0.00315453057517994,0.00340446957653517,0.64,26
"full",15,0.528452213491789,0.506648717284274,0.546604790396078,0.56,26
"full",15,0.0301443250235338,0.0290101994633008,0.0310839144207558,0.69,26
"full",15,0.171241495744936,0.165578684810365,0.175960569113697,0.92,26
"full",15,0.559190858424521,0.540561412432078,0.578213074266816,0.08,26
"full",15,0.204633384526044,0.197776340447013,0.2122577848106,0.7,26
"full",15,0.214569253597217,0.208493250746413,0.221737438436947,0.04,26
"clst",15,2.0132060017062,1.67079460647421,2.27530782876803,0.43,26
"clst",15,0.088225391056802,0.0761063557544892,0.100571374331092,0.61,26
"clst",15,1.62315969625522,1.37455235741822,1.84621702668832,0.49,26
"clst",15,0.00360484440066527,0.00299260887449458,0.00400329743606987,0.19,26
"clst",15,0.553772263705999,0.486412843779361,0.644957438318345,0.56,26
"clst",15,0.0321127586796041,0.0266254161173959,0.0370805883065923,0.44,26
"clst",15,0.185938368512777,0.160216088389257,0.218211037188185,0.26,26
"clst",15,0.514221395843148,0.443396079372756,0.597576445268693,0.24,26
"clst",15,0.204865707415006,0.174383306322597,0.235505839621933,0.99,26
"clst",15,0.182987484459195,0.153597266505322,0.214097100127315,0.02,26
"rndm",15,2.05677958425026,1.70067812342154,2.34100458190912,0.28,26
"rndm",15,0.068581909701145,0.057901713408876,0.0803210214052821,0.01,26
"rndm",15,1.76915044671225,1.55775032209017,2.00876925635451,0.74,26
"rndm",15,0.00341636671377,0.00284543308578043,0.00396493412211956,0.57,26
"rndm",15,0.589272667110852,0.48973820320702,0.680274142403246,0.21,26
"rndm",15,0.030930120809445,0.0262912992636404,0.036163848071753,0.76,26
"rndm",15,0.187898535626474,0.159888713498404,0.220542836082493,0.3,26
"rndm",15,0.600681116720923,0.499745296380993,0.689281711569542,0.39,26
"rndm",15,0.196843563611248,0.164778962241116,0.225200271539237,0.63,26
"rndm",15,0.221894273305167,0.188747681799158,0.261333129567173,0.64,26
