"type","sim_ind","est","ci_low","ci_upp","sig"
"full",39,0.450710439686948,0.436148395032794,0.465180979229684,0.8
"full",39,0.550474807047565,0.530369099524747,0.567063218165771,0.53
"full",39,4.31610925188221,4.18960497407205,4.45233316166839,0.95
"full",39,1.97913354743017,1.92761385804993,2.03974509309693,0.41
"full",39,0.0154627421603203,0.0150153030440709,0.0159837107870963,0.56
"full",39,1.19485202629394,1.14787370332231,1.23243916367769,0.22
"full",39,1.0278157590848,0.988262444097933,1.06505311090203,0.71
"full",39,0.00258781790675794,0.00249808239913101,0.00267167887218594,0.17
"full",39,0.803904982858696,0.774674190513774,0.829805560389959,0.82
"full",39,1.07423223085612,1.0420305583149,1.11404355210508,0.4
"clst",39,0.442358062732818,0.381200954137047,0.520489304497755,0.8
"clst",39,0.538676647844771,0.475800283715494,0.618584022338467,0.81
"clst",39,4.93572830348004,4.28108370955716,5.67746035130528,0.07
"clst",39,1.81290411557429,1.51684075180146,2.08826438614908,0.24
"clst",39,0.0156135297596263,0.0132494388555789,0.0180226498714422,0.9
"clst",39,1.22567067664371,1.01381339497273,1.42116883352046,0.75
"clst",39,1.04561857012036,0.893568879138065,1.2486815485611,0.87
"clst",39,0.00263920837800309,0.00225201920544687,0.00315564251899174,0.83
"clst",39,0.912180301450806,0.774743911741922,1.05308574486879,0.1
"clst",39,1.03259679465567,0.882124489648167,1.19994751509293,0.61
"rndm",39,0.426186939028274,0.355401315031957,0.499933857185857,0.5
"rndm",39,0.567936942834906,0.484462539110245,0.664089278702229,0.64
"rndm",39,4.97750540162034,4.12554502678073,5.76322212572061,0.04
"rndm",39,1.99675806645968,1.69549381710143,2.40186804633518,0.88
"rndm",39,0.01477465217316,0.0125326990164899,0.0172663163862639,0.5
"rndm",39,1.40413635653376,1.1760736297229,1.62784934855512,0.06
"rndm",39,1.00341324987776,0.860545802531299,1.17113013040821,0.81
"rndm",39,0.0022989245934021,0.00205090388471031,0.00267723250913858,0.16
"rndm",39,0.932811787011944,0.768882557319023,1.05454071302828,0.08
"rndm",39,1.14694253201688,0.962542697749657,1.3708117248619,0.4
