"type","sim_ind","est","ci_low","ci_upp","sig","num_clusters"
"full",2,0.614418166440645,0.594447471721051,0.634724689636367,0.44,31
"full",2,0.807798372395574,0.777559730774665,0.829121288081387,0.35,31
"full",2,0.108936956181284,0.104788116970572,0.112429489607845,0.79,31
"full",2,0.13144218408757,0.126683766989746,0.135723079987711,0.77,31
"full",2,2.17301924926275,2.09944418422005,2.25422347987329,0.31,31
"full",2,0.544550993435292,0.520041494216689,0.55864999094821,0.57,31
"full",2,1.30885937914077,1.26247460091637,1.345113433007,0.38,31
"full",2,0.10781867844518,0.104291983354896,0.111697278208205,0.31,31
"full",2,0.712794635826155,0.689561242526525,0.735577401466812,0.07,31
"full",2,2.20603560849729,2.13404773266622,2.27843134988147,0.2,31
"clst",2,0.622075856037353,0.540327792616022,0.713610729676461,0.87,31
"clst",2,0.768031535811601,0.650525535117434,0.920783545609992,0.58,31
"clst",2,0.101862132888182,0.0892208951687057,0.11637336592997,0.38,31
"clst",2,0.134376871094951,0.116864284830317,0.151831658230074,0.75,31
"clst",2,1.83278235411645,1.59864584883715,2.0108210861658,0.05,31
"clst",2,0.535118203622974,0.459616938535319,0.597580367173386,0.81,31
"clst",2,1.26109121913627,1.0970158049399,1.51636161600983,0.62,31
"clst",2,0.107825979871624,0.0901265044800676,0.12120750738119,1,31
"clst",2,0.633081824519193,0.5418715936952,0.729504564975863,0.09,31
"clst",2,2.02842939676623,1.77364732479009,2.31474682315325,0.38,31
"rndm",2,0.564966662825746,0.468322795596406,0.655662953621456,0.3,31
"rndm",2,0.847117504483001,0.722610890389101,0.979210293833331,0.51,31
"rndm",2,0.0990610256817855,0.0838748954115117,0.114975336313217,0.27,31
"rndm",2,0.130216576147109,0.114027840114537,0.151187964570968,0.84,31
"rndm",2,2.03717934022407,1.77923641284353,2.30008209441083,0.46,31
"rndm",2,0.570502825006248,0.496356516361122,0.662407309088433,0.56,31
"rndm",2,1.37565949695267,1.16663305700031,1.57646694839351,0.5,31
"rndm",2,0.122727747121915,0.105500817410781,0.137544647878851,0.12,31
"rndm",2,0.778789414886384,0.655473811704107,0.898203589334652,0.19,31
"rndm",2,2.33297648693064,1.99002294962817,2.66629518871986,0.39,31
