"type","sim_ind","est","ci_low","ci_upp","sig"
"full",89,0.957034731815989,0.928720139662239,0.985221145302015,0.49
"full",89,1.42598998367349e-05,1.37207371420908e-05,1.47152087589761e-05,0.46
"full",89,0.442130229131153,0.429216454570648,0.452509318843075,0.92
"full",89,0.283264187191936,0.272610783884267,0.293273046271127,0
"full",89,0.0550087125179101,0.0532700135202816,0.056831781244719,0.47
"full",89,0.474632161622692,0.463770260259349,0.489704979562543,0.96
"full",89,0.366734310621692,0.354316731288161,0.38100748852885,0.59
"full",89,2.10033099865069,2.03160725263537,2.17196161915459,0.49
"full",89,4.83625184500384,4.66592143029344,4.9771082291239,0.31
"full",89,0.0819774723447371,0.0788488565982352,0.0843360076202411,0.55
"clst",89,0.990902988796425,0.856228741761879,1.13533582533002,0.7
"clst",89,1.50596546351366e-05,1.28696074389247e-05,1.72235036441135e-05,0.45
"clst",89,0.426909057908015,0.366796824806935,0.496157116174428,0.7
"clst",89,0.248493361121816,0.214250688178972,0.286144096717615,0.07
"clst",89,0.0468536373898731,0.0411916430497267,0.0546636697011176,0.05
"clst",89,0.515967586907802,0.448561694964733,0.588236333700699,0.39
"clst",89,0.335610899437182,0.287970834005713,0.392913560005866,0.17
"clst",89,2.59196440172066,2.26700799664142,2.96783105145411,0.03
"clst",89,4.57958932796494,3.97760178123172,5.35086132439584,0.58
"clst",89,0.0775494488564965,0.0646514530044744,0.0868016305380644,0.42
"rndm",89,1.0733552853733,0.910830715741545,1.29597074432207,0.17
"rndm",89,1.40932609286996e-05,1.24460868026697e-05,1.59787719166975e-05,0.9
"rndm",89,0.421284377442396,0.35615279867891,0.495064604229444,0.55
"rndm",89,0.31392490078766,0.271643086978729,0.352336686699202,0.15
"rndm",89,0.0510789385225727,0.0440696715952986,0.0591330758937014,0.44
"rndm",89,0.510984456427614,0.414164105362562,0.590562813627064,0.3
"rndm",89,0.351318448768493,0.299132074497922,0.393775409658653,0.64
"rndm",89,2.36496342537403,2.09882421324681,2.73510432311726,0.15
"rndm",89,5.08955549716633,4.36139864364004,5.99379736096953,0.56
"rndm",89,0.0842030998972372,0.0738012952660256,0.0967692044804002,0.68
