"type","sim_ind","est","ci_low","ci_upp"
"rndm",3,0.361968312169513,0.348548250856864,0.374788369927266
"rndm",3,2.67705113959164,2.57644616907177,2.78224193648469
"rndm",3,1.60275951177819,1.55470910976989,1.64594532073431
"rndm",3,0.0964926973450211,0.0930765318824158,0.100326728021163
"rndm",3,0.158043076448222,0.153684353178358,0.164412792117264
"rndm",3,0.185353152963588,0.178086704137884,0.193033994744623
"rndm",3,0.798564911659146,0.77035881888511,0.832394382879212
"rndm",3,0.966998820069343,0.934569037538822,1.00051354931309
"rndm",3,3.14183468401432,3.01504066198299,3.26856983714927
"rndm",3,7.77258218197097,7.54126807192258,8.04041466076541
"clst",3,0.369070488162991,0.316119951852833,0.441138706934269
"clst",3,2.86340563476081,2.4196429216394,3.26236841127724
"clst",3,1.87866334827268,1.64841252908244,2.13722005236993
"clst",3,0.0997434179727411,0.0867289103431073,0.119984163164907
"clst",3,0.155094003529838,0.129260379884782,0.181410483742463
"clst",3,0.182298058772916,0.155816155660775,0.208618813243291
"clst",3,0.913587661486455,0.772686660005357,1.04060930448246
"clst",3,0.946451999780937,0.788005142331941,1.05783645137746
"clst",3,3.18933975096582,2.75238464351832,3.65126144811213
"clst",3,7.36427402824518,6.19185400853754,8.61902592246897
"rndm",3,0.372550083993843,0.307164485499282,0.440731385169012
"rndm",3,2.58130419864806,2.25767139056658,2.95043087643358
"rndm",3,1.55202083462894,1.34601557471193,1.82674540793852
"rndm",3,0.100420436210735,0.0886626214294803,0.112953012351403
"rndm",3,0.156949420729687,0.133548325908649,0.185669925271909
"rndm",3,0.183103527940385,0.157249283847612,0.214309890441105
"rndm",3,0.775316127823481,0.668134454140971,0.894504982097823
"rndm",3,0.971180904593826,0.827360235054433,1.11851619296424
"rndm",3,2.86904683151665,2.57208698325301,3.28751099844972
"rndm",3,7.47659256187628,6.45050874759788,8.71112527486845
