"type","sim_ind","est","ci_low","ci_upp"
"rndm",25,0.0270743921253129,0.0262301052467134,0.0278321728399487
"rndm",25,5.83089412766197,5.58251986140723,6.03604413811214
"rndm",25,0.0228097649737411,0.0219289306644337,0.023419589500949
"rndm",25,0.0741934792070013,0.0719060095983007,0.0765309032929819
"rndm",25,0.50673142706573,0.487212587631014,0.522816117243184
"rndm",25,1.289393857178,1.24965484397926,1.33210206621397
"rndm",25,0.0663293913727097,0.064344201580129,0.0689902344146332
"rndm",25,1.2864799365455,1.24362738090489,1.32621156419637
"rndm",25,2.29200335183208,2.20719327143477,2.36813999345648
"rndm",25,0.188343826146174,0.184056110393107,0.194705551223331
"clst",25,0.0275489685727591,0.0242408516728656,0.0314181749318862
"clst",25,4.75011839385755,3.97197960387347,5.41848480408682
"clst",25,0.0223723116688113,0.0187779956172306,0.0248652720310286
"clst",25,0.0740701402625042,0.0628568208806817,0.0847241095652748
"clst",25,0.475352209598081,0.405683225519348,0.552612434842557
"clst",25,1.41229221603961,1.17157254726043,1.64569441668544
"clst",25,0.068871312419577,0.0586641848408316,0.0804671925799193
"clst",25,1.22726907854767,1.05815855604572,1.39693145930713
"clst",25,2.14104658537234,1.76512952957715,2.42404185175076
"clst",25,0.198703116959385,0.171176051174281,0.227001538992419
"rndm",25,0.0287770375521335,0.0254162191682279,0.0322618077450918
"rndm",25,6.98613697202664,6.00284830873319,7.95186967902622
"rndm",25,0.0224795486521536,0.0192730589954588,0.0258505673928293
"rndm",25,0.0835402424028726,0.0716180951026726,0.0927529881751585
"rndm",25,0.531224334218932,0.446128006589498,0.606005066846161
"rndm",25,1.24612502805206,1.05110419501703,1.41440593588158
"rndm",25,0.0689375168093466,0.0584981207721508,0.0805456121682385
"rndm",25,1.31623432939722,1.14121916193105,1.51578860720056
"rndm",25,2.37583637286438,1.98115381860885,2.87865974214325
"rndm",25,0.183337593045788,0.157612456494037,0.208076018552972
