"type","sim_ind","est","ci_low","ci_upp","sig"
"full",48,0.0714209328837626,0.0697122359048315,0.0743463899010081,0.67
"full",48,4.96645752963769,4.80643750482709,5.17333925104028,0.47
"full",48,0.192301513275172,0.186611387093239,0.198648668786729,0.74
"full",48,2.5254610024973,2.46080762873995,2.63623838891729,0.62
"full",48,0.0286066088429874,0.0277092051769183,0.0295801733357011,0.22
"full",48,0.2233818161156,0.214907858412311,0.23037107133419,0.19
"full",48,0.124700126459679,0.121422923035437,0.128541223329622,0.51
"full",48,5.90556989726457,5.75898942803531,6.08677449659516,0.71
"full",48,0.00107371053936504,0.00103952583412971,0.00111385382734445,0.51
"full",48,0.117413949602714,0.113276988655233,0.12212058501756,0.51
"clst",48,0.0755118816461071,0.063732752926484,0.0863385154356355,0.5
"clst",48,4.56662352203949,3.78902077119058,5.18724073907132,0.21
"clst",48,0.191059430340021,0.160969707004561,0.218322519158726,0.92
"clst",48,2.52011698136484,2.07777907714022,2.96126665173559,0.99
"clst",48,0.0289461469916597,0.025174871075576,0.0345869141910586,0.88
"clst",48,0.239136121261493,0.204186775907675,0.277303716073974,0.35
"clst",48,0.116910088665725,0.0985554877735047,0.131568267083182,0.47
"clst",48,6.70483545492496,5.83277161635009,7.67825245049336,0.07
"clst",48,0.00104056568214686,0.000906299262820032,0.00120638913144307,0.73
"clst",48,0.117487652422768,0.103197181304798,0.136764689204158,1
"rndm",48,0.0788201266017716,0.0677027848153472,0.0913576551551136,0.22
"rndm",48,4.95841551569026,4.06939186233368,5.74047624491345,0.97
"rndm",48,0.199905773257562,0.171766094974199,0.23881164202073,0.58
"rndm",48,2.39039178145375,2.09600838929013,2.75617355755138,0.42
"rndm",48,0.0332249409435105,0.0282094424619201,0.0390035413779542,0.05
"rndm",48,0.209158567374493,0.173521126089193,0.236967803685673,0.3
"rndm",48,0.125157582063703,0.109080251740554,0.14786816710991,0.96
"rndm",48,6.46984297360583,5.56470011221333,7.41900079617918,0.23
"rndm",48,0.00111303025722195,0.000970192554987788,0.00128184819856996,0.73
"rndm",48,0.109067529491378,0.09188518798993,0.126947506204958,0.42
