"type","sim_ind","est","ci_low","ci_upp","sig"
"full",36,0.0135216376532403,0.0130783858520938,0.0140126942498135,0.43
"full",36,0.0256832465974789,0.0247656431105899,0.0266174257225104,0.82
"full",36,0.12187668522811,0.11738625758119,0.12735997783435,0.97
"full",36,0.667400798286372,0.641844192129664,0.696657049660971,0.63
"full",36,0.0231293126569419,0.0221773578977224,0.0239770649129012,0.57
"full",36,1.53992409448471,1.4824165690875,1.59506843642329,0.97
"full",36,0.870898975264874,0.835858366789622,0.905027320783523,0.64
"full",36,0.594397194094975,0.572091548644468,0.615759671196043,0.1
"full",36,0.958617683927623,0.927634040627247,0.989764126267739,0.58
"full",36,0.11950020402115,0.115668769192056,0.123615053223742,0.82
"clst",36,0.0136252389593233,0.0116023310747726,0.0158786620645396,0.91
"clst",36,0.0249382299529265,0.0207320279280778,0.0292080659047495,0.72
"clst",36,0.127384363740965,0.112707515007233,0.144198590347155,0.57
"clst",36,0.722732549060675,0.645426546716115,0.840199680370883,0.31
"clst",36,0.0219337886183946,0.0184703484020775,0.0250457963686769,0.49
"clst",36,1.4158185144514,1.19245741499087,1.63407709815945,0.31
"clst",36,0.844625856391724,0.741559226534414,0.971861946422007,0.72
"clst",36,0.605211321591663,0.519007277416508,0.699438305354163,0.81
"clst",36,0.994121807183071,0.829061209050342,1.1365809084285,0.66
"clst",36,0.113309319556997,0.095322229039738,0.129758976507686,0.54
"rndm",36,0.0150363460854266,0.0126942045300545,0.0170343549527962,0.14
"rndm",36,0.0241869084161622,0.0213904679725398,0.0278228993401836,0.41
"rndm",36,0.128211298695403,0.10854351446175,0.147841604159061,0.51
"rndm",36,0.689445010965977,0.595924043586956,0.799496508321462,0.7
"rndm",36,0.0234217051599905,0.0200573521024419,0.0275216509834329,0.87
"rndm",36,1.42641806928849,1.24287575405982,1.68200992215168,0.37
"rndm",36,0.80373833735296,0.692801909811924,0.956549966994158,0.31
"rndm",36,0.505161446861452,0.435457141616759,0.594699509546591,0.01
"rndm",36,0.93371957185271,0.806111456539834,1.08843096772382,0.73
"rndm",36,0.110109528803851,0.0925660932769572,0.128445948016388,0.33
