"type","sim_ind","est","ci_low","ci_upp","sig","num_clusters"
"full",1,0.0064559474096815,0.00625266360577709,0.00672041233011406,0.54,29
"full",1,1.07163811836308,1.03087484451203,1.11528286739359,0.19,29
"full",1,1.51496756852902,1.4660989924453,1.57432430916073,0.7,29
"full",1,0.541832906003245,0.522790411853191,0.558393404004889,0.53,29
"full",1,0.504741951036189,0.490803185599132,0.519130955149757,0.78,29
"full",1,0.271846580412379,0.264409317256724,0.280373252395627,0.11,29
"full",1,0.39442987130711,0.381554410797965,0.405236587399335,0.8,29
"full",1,0.156640834332955,0.151450529798486,0.162403813452054,0.33,29
"full",1,6.33848463678653e-05,6.12599646421935e-05,6.5378380938678e-05,0.98,29
"full",1,0.793051254616272,0.764464156234575,0.823166857562975,0.62,29
"clst",1,0.0062656930004869,0.00536531605158475,0.00716566876127589,0.74,29
"clst",1,1.07821306204194,0.932937592733706,1.2170931829377,0.95,29
"clst",1,1.57652849195282,1.35758693594506,1.8587798004267,0.62,29
"clst",1,0.469160959136264,0.382255419146671,0.550387728515256,0.08,29
"clst",1,0.495231054502723,0.416648612484579,0.565074827358348,0.84,29
"clst",1,0.288870988799646,0.251145631606233,0.337494793318202,0.5,29
"clst",1,0.394906929746585,0.332483875463769,0.456202625667635,0.97,29
"clst",1,0.151054113818649,0.125597274516173,0.173187917102895,0.64,29
"clst",1,6.64809997834004e-05,5.49856535425373e-05,7.62132030577067e-05,0.53,29
"clst",1,0.801942926735614,0.67548088969542,0.948564856581605,0.89,29
"rndm",1,0.00660143966309496,0.0056557533041161,0.00753449224869882,0.76,29
"rndm",1,0.95954119689926,0.792825998619125,1.06985548922505,0.08,29
"rndm",1,1.53142568658036,1.34100781966926,1.76816074791344,0.91,29
"rndm",1,0.501249705535003,0.436096260131633,0.555461496788549,0.37,29
"rndm",1,0.48190195294057,0.423950864458262,0.549736461728029,0.49,29
"rndm",1,0.237626620262873,0.20550116888443,0.287743809600802,0.1,29
"rndm",1,0.407882963410343,0.3502914218652,0.466083435313707,0.72,29
"rndm",1,0.136342614114431,0.118965808263128,0.157559318993632,0.13,29
"rndm",1,6.61768147160211e-05,5.65616235503751e-05,7.89959992087847e-05,0.6,29
"rndm",1,0.754739004734628,0.667536954648806,0.873133432315121,0.56,29
