"type","sim_ind","est","ci_low","ci_upp","sig"
"full",60,0.131752940334333,0.127537635517608,0.135834344249169,0.79
"full",60,0.0985638129458224,0.0946037455308174,0.101770278430391,0.41
"full",60,0.386664531442556,0.370983071110233,0.400565288880821,0.12
"full",60,0.177875313134091,0.171996667440073,0.183978196906014,0.99
"full",60,0.0248269041127672,0.023962102693753,0.0257130832265257,0.58
"full",60,1.12133035366045,1.0695668679186,1.16011020778753,0.08
"full",60,0.155374834282571,0.149578776853203,0.160372884510449,0.08
"full",60,0.860877929947563,0.835263273482493,0.893792567443435,0.9
"full",60,0.0173923431762146,0.0168054277973414,0.0181107370327302,0.76
"full",60,1.03635487540778,1.00290006665812,1.08155001119585,0.57
"clst",60,0.145126075787508,0.121812279276471,0.165593384665548,0.24
"clst",60,0.0978068900788038,0.0836533659260959,0.114416536416851,0.92
"clst",60,0.380388378552891,0.329469757118674,0.440802530218276,0.78
"clst",60,0.181664415844148,0.154467544778578,0.209367170311425,0.81
"clst",60,0.0243870677107365,0.0207745381451592,0.0282657043800687,0.78
"clst",60,1.21133936272087,1.01150060292641,1.44371720751227,0.33
"clst",60,0.164900416700499,0.145397380712681,0.185385789959839,0.55
"clst",60,0.839060412644624,0.746338502442182,0.977940995307911,0.76
"clst",60,0.0168832429423445,0.0146927569022392,0.0197109352561515,0.72
"clst",60,1.03375710915566,0.85708488281499,1.21528431625538,1
"rndm",60,0.140654960424539,0.123238900388775,0.162110604888379,0.37
"rndm",60,0.108564528152517,0.0921953965807401,0.127945570999962,0.23
"rndm",60,0.441852844880778,0.390546473240828,0.507190596937524,0.12
"rndm",60,0.181170401610092,0.15351258159202,0.209431973383165,0.83
"rndm",60,0.026272565940773,0.022757249678069,0.0307762502936207,0.46
"rndm",60,0.998187889679603,0.856101559164235,1.18537919364396,0.12
"rndm",60,0.135758030615367,0.116914508430869,0.157449698876164,0.07
"rndm",60,0.858927945495846,0.707987429675756,0.970215492927347,0.97
"rndm",60,0.016169113587761,0.0143253069733023,0.0187795114516919,0.42
"rndm",60,0.976376033298295,0.847859985787129,1.09251110574991,0.48
