"type","sim_ind","est","ci_low","ci_upp"
"rndm",30,1.40533866564394,1.35336072310281,1.46089950835344
"rndm",30,0.518213055864137,0.500567499846787,0.533968741814827
"rndm",30,0.0934699538130492,0.0904064283581419,0.0965981577781327
"rndm",30,0.146196716193728,0.140939370557295,0.151163901878598
"rndm",30,0.564918975458358,0.546235067607627,0.582169589852822
"rndm",30,0.0191466191404028,0.0185225651643355,0.0196775441470355
"rndm",30,0.0320557805939154,0.0311663319986245,0.0330423297246218
"rndm",30,0.0379884670701978,0.0364829444479878,0.0394100304605531
"rndm",30,0.618931295956255,0.60113968443434,0.644793721744497
"rndm",30,0.0306778497539684,0.0296146590308662,0.031609348679828
"clst",30,1.25486386445935,1.06935123883774,1.50594364677182
"clst",30,0.597872416140852,0.506669149039439,0.690014409854099
"clst",30,0.0904813454082563,0.0773834018579497,0.103666153926138
"clst",30,0.166862414939814,0.139462442829182,0.192568611687472
"clst",30,0.603262157429418,0.510605416505341,0.706342922302387
"clst",30,0.0192998460112391,0.0162459662438564,0.0223534859874573
"clst",30,0.0332887843381505,0.0292440182032231,0.0396824219728582
"clst",30,0.0367791963376534,0.0323842189125329,0.0431488374100742
"clst",30,0.553506840742444,0.478806996833294,0.651237750859157
"clst",30,0.0288820263631643,0.0245402898019042,0.0343076506200625
"rndm",30,1.35082662414219,1.13460368775262,1.57233127781605
"rndm",30,0.517112290952332,0.444416448004231,0.591229021966788
"rndm",30,0.094941274524153,0.0796403733123956,0.107912303163402
"rndm",30,0.163260984687998,0.142212842735419,0.188185291928783
"rndm",30,0.608409451349086,0.504615984613652,0.708760745948715
"rndm",30,0.0181881157559384,0.0149904172100587,0.0212478958084623
"rndm",30,0.0312915122935202,0.0256812675318474,0.0353213229831681
"rndm",30,0.0423343568229832,0.0368682701793542,0.0486036072310485
"rndm",30,0.689877974571043,0.595602757773748,0.812063063994946
"rndm",30,0.0275511159650502,0.0230848632532729,0.03119545929524
