"type","sim_ind","est","ci_low","ci_upp"
"rndm",18,1.43113345068069,1.37873930415848,1.48754533937955
"rndm",18,0.552327452263279,0.535709592382004,0.572547212744637
"rndm",18,0.252166695261691,0.245542485412942,0.261533671600887
"rndm",18,1.50469700927065,1.44506608554956,1.55684790163463
"rndm",18,0.0688560885786714,0.0666089169832741,0.0712265950687812
"rndm",18,0.0631742318665261,0.0605484480698295,0.0656864479431074
"rndm",18,0.00147256284568719,0.00142967755398374,0.00152391385141981
"rndm",18,0.615013149352453,0.594934829508103,0.63144341228479
"rndm",18,0.599418849152784,0.581565414849824,0.618512586367861
"rndm",18,0.831394349532153,0.805389354137189,0.855386630967748
"clst",18,1.41517335133442,1.1626439225525,1.65041429362007
"clst",18,0.512691367385823,0.434047346404775,0.605944657320897
"clst",18,0.268695467688862,0.226434660266696,0.303935764211801
"clst",18,1.52188258699001,1.30743846763415,1.76736660994657
"clst",18,0.0775704414903386,0.0678341803674129,0.0888081444009839
"clst",18,0.0605656426209877,0.0505013893791122,0.0694376622775464
"clst",18,0.00138551586325736,0.00116572613028119,0.00158408548585936
"clst",18,0.584396475770775,0.493513777993792,0.65121055867848
"clst",18,0.581260979305073,0.495340424831384,0.663091840662981
"clst",18,0.818386949451749,0.698301475180789,0.944588890385452
"rndm",18,1.45404034492111,1.22701663153467,1.62819817320852
"rndm",18,0.562025051260791,0.485960906788268,0.665726066990866
"rndm",18,0.265673473180116,0.22706879668184,0.304238049528304
"rndm",18,1.30221977122088,1.11176301352798,1.49651211026056
"rndm",18,0.0689075705396097,0.0583740287008411,0.0813888784936382
"rndm",18,0.064458106463912,0.0554298574220981,0.0739810881448328
"rndm",18,0.0013846140765167,0.00122855708550029,0.0015701732865603
"rndm",18,0.5787153387261,0.501987333607457,0.673897463830147
"rndm",18,0.583499925747381,0.471543422296334,0.654674988232038
"rndm",18,0.770766644136868,0.664570763016256,0.896115359252194
